"hgnc_symbol","ensembl_gene_id","ensembl_transcript_id","A375_vitro_vehicle_rep1","A375_vitro_vehicle_rep2","A375_vitro_vehicle_rep3","A375_vitro_vem_6h_rep1","A375_vitro_vem_6h_rep2","A375_vitro_vem_6h_rep3","A375_vitro_vem_48h_rep1","A375_vitro_vem_48h_rep2","A375_vitro_vem_48h_rep3","A375_vivo_vehicle_rep1","A375_vivo_vehicle_rep2","A375_vivo_vehicle_rep3","A375_vivo_vehicle_rep4","A375_vivo_vem_rep1","A375_vivo_vem_rep2","A375_vivo_vem_rep3","A375_vivo_vem_rep4","Colo800_vitro_vehicle_rep1","Colo800_vitro_vehicle_rep2","Colo800_vitro_vem_48h_rep1","Colo800_vitro_vem_48h_rep2","H3122_vitro_vehicle_rep1","H3122_vitro_vehicle_rep2","H3122_vitro_crizotinib_48h_rep1","H3122_vitro_crizotinib_48h_rep2","UACC62_vitro_vehicle_rep1","UACC62_vitro_vehicle_rep2","UACC62_vitro_vem_48h_rep1","UACC62_vitro_vem_48h_rep2","A375R_RPL10a_vivo__Ronly_vehicle_rep1","A375R_RPL10a_vivo__Ronly_vehicle_rep2","A375R_RPL10a_vivo__Ronly_vehicle_rep3","A375R_RPL10a_vivo__SR_vehicle_rep1","A375R_RPL10a_vivo__SR_vehicle_rep2","A375R_RPL10a_vivo__SR_vehicle_rep3","A375R_RPL10a_vivo__Ronly_vem10d_rep1","A375R_RPL10a_vivo__Ronly_vem10d_rep2","A375R_RPL10a_vivo__Ronly_vem10d_rep3","A375R_RPL10a_vivo__SR_vem10d_rep1","A375R_RPL10a_vivo__SR_vem10d_rep2","A375R_RPL10a_vivo__SR_vem10d_rep3"
"C16orf62",NA,NA,602.458353296305,813.462317127333,786.607255723759,671.149005166469,882.409904756171,959.134785762557,798.926166554323,995.462016356993,1089.91514665229,448.973212609034,494.810829914698,458.544062846417,374.065286164634,686.308014679562,588.846012435514,605.925631548955,561.586975175575,588.046093032887,612.209968329679,655.147317089155,672.997420750494,969.863598161133,907.052853521307,1153.94920953541,1041.17197218121,790.105675335003,824.87791432654,738.152204034449,809.251304440642,1173.603564,1029.665953,1140.323361,1025.382222,1049.939205,1032.710306,1022.322829,1118.785469,1077.338834,1136.277742,1049.279643,1151.914068
"C16orf7",NA,NA,268.692227254101,249.461777252382,294.507262011407,291.846639142667,401.939822644916,356.250063283236,455.702192309971,520.449020999922,503.547423377352,402.472415588813,363.278837152563,354.722765598172,427.919043316741,637.862743055122,658.898382880429,688.337796461701,709.542306550583,246.275714176166,241.635111878049,385.797724591914,378.680884895221,87.5434687995343,140.901414139232,174.200011561629,180.538194191027,204.22614532051,217.561549903625,335.429613053523,278.742115973999,369.1984519,313.6621962,396.7896335,339.6692441,314.1456324,361.5365723,323.5296566,350.2041326,335.9957961,392.8274479,396.9314441,351.3383653
"C16orf73",NA,NA,1.04957901271133,4.33846569134578,2.82275331001349,1.96529723328395,4.22205696055584,3.42548137772342,12.4056858160609,8.26109557142733,3.31281199590363,4.81042727795394,4.69757117007625,5.08927927687478,13.0995625505125,11.1020414139341,11.1677692013632,4.70926656644265,9.00597669239181,1.00520699663741,4.06109431727814,7.08814717098004,0.958685784544863,7.86907584714915,2.93544612790067,15.1040472452279,15.386777914008,0,0,2.07055316699705,0.999075684494619,0,0.821105226,0,0,1.194470085,0,0,0,0,0,0,0
"C16orf79",NA,NA,110.20579633469,92.1923959410978,125.142063410598,89.4210241144198,106.395835406007,100.480787079887,90.1479835967093,100.165783803556,102.697171873013,166.76147896907,148.756420385748,129.776621560307,186.304889607289,192.771810005583,213.202866571479,199.358951312739,171.113557155444,79.4113527343557,75.1302448696455,94.1710981287348,82.4469774708582,108.199792898301,124.267219414462,143.991917071173,129.248934477667,66.5352147650529,46.3993826808679,69.3635310944013,61.9426924386664,7.831482312,9.853262709,10.72404415,10.01705545,10.75023077,6.157557193,12.35435443,5.603266122,8.370002037,11.36277742,11.50525925,5.489661959
"C16orf80",NA,NA,568.871824889543,466.385061819671,504.33192472241,431.382742705827,461.048620092698,433.894307844966,404.425357603586,371.74930071423,350.053800900484,519.526146019026,469.757117007625,399.50842323467,545.815106271354,588.408194938507,491.381844859981,512.525177981175,550.007862285357,525.723259241368,595.965591060567,403.011796292865,417.028316277015,321.648475252221,361.059873731783,253.747993719829,244.136876235594,452.809100484388,432.029807628525,484.50944107731,396.633046744364,983.4104218,929.4911155,925.8424782,790.4367395,1092.940128,833.0295231,1068.651658,1091.703016,975.7030946,1063.231316,1015.914392,783.1917727
"C16orf88",NA,NA,480.707187821791,614.977511748264,572.078004162734,541.439387769729,572.510923851372,599.459241101598,239.01621338944,326.31327507138,300.361620961929,649.407682523782,762.572386609045,750.159765411342,717.564926378073,557.120623681056,544.174935630061,535.286633052315,553.22428253264,393.035935685229,410.170526045092,238.971818907327,250.216989766209,662.969640122316,706.464034781428,651.487904510831,691.379220936093,463.89830294523,424.812125878168,286.771613629092,306.716235139848,605.2617044,598.5857096,585.0561863,659.3043772,667.7087776,561.2173556,587.6039825,631.3013164,528.5058429,529.180777,485.5219403,488.5799143
"C16orf93",NA,NA,238.254435885473,123.646272203355,207.001909400989,278.089558509679,207.725202459347,192.968784278419,192.70165300948,188.9725611964,168.953411791085,128.278060745438,131.531992762135,161.839081004618,176.11634095689,164.51206822466,145.180999617722,143.632630276501,144.095627078269,86.4478017108176,100.512084352634,59.7429547268318,70.9427480563198,54.0998964491504,59.687404600647,92.6381564373979,87.191741512712,46.205010253509,22.6841426439799,68.3282545109028,46.9565571712471,29.08836287,36.12862993,45.27929752,22.76603512,17.91705128,45.74185344,57.91103638,35.4873521,32.28429357,39.76972097,42.56945922,35.68280273
"C17orf101",NA,NA,417.732447059111,489.162006699236,444.113187442122,369.475879857383,562.377987146038,480.709220007186,526.828124322054,555.558677178488,546.613979324099,625.355546134012,604.420823883144,572.034990720725,686.999280426877,641.899849023826,744.179529509021,716.593395860357,631.70493656634,681.530343720167,687.340213199325,553.88807178944,538.781410914213,680.675060778401,760.280547126274,860.930692977991,785.751458808675,637.629141498423,582.570026993119,663.612290022555,500.536917931804,752.9410852,709.434915,660.1244954,822.3091887,765.6553245,706.3597752,921.171552,938.5470754,909.9387929,789.7130307,652.3481994,853.6424345
"C17orf103",NA,NA,186.825064262617,233.192530909836,207.001909400989,266.297775109975,212.791670812014,212.379845418852,473.897198173527,444.033886964219,371.034943541206,184.399712321568,201.995560313279,158.276585510806,174.660834006833,401.692043885979,441.634509326636,526.652977680503,508.194399070681,389.015107698679,361.437394237754,939.685796381354,881.990921781274,39.3453792357457,47.9456200890443,160.102900799416,151.816208751546,190.364642244457,183.535335937655,415.145909982909,510.52767477675,279.6957969,178.179834,246.6530154,208.5368817,188.7262734,206.7179915,115.8220728,148.4865522,199.6843343,171.2532883,199.040985,233.3106332
"C17orf104",NA,NA,19.9420012415153,8.67693138269155,9.40917770004496,22.6009181827654,23.6435189791127,5.70913562953903,19.0220515846267,18.5874650357115,14.3555186489157,16.0347575931798,18.790284680305,14.2499819752494,11.6440556004555,27.2504652887473,23.3507901483049,22.7614550711395,25.7313619782623,16.0833119461986,16.2443772691125,16.2014792479544,11.5042294145384,14.7545172134047,17.612676767404,12.0832377961823,22.5672742738784,24.0266053318247,32.9951165730616,24.8466380039646,22.9787407433762,8.9502655,6.568841806,9.532483688,7.28513124,13.13917094,7.037208221,13.12650158,14.94204299,4.782858307,11.36277742,14.95683702,10.97932392
"C17orf105",NA,NA,0,0,0.940917770004496,0,0.844411392111168,0,2.48113716321218,1.03263694642842,4.41708266120484,0,0,0.508927927687478,0,1.00927649217583,2.03050349115695,0.784877761073775,0,0,0,2.0251849059943,0.958685784544863,0,0,0,0,0.924100205070179,1.03109739290818,7.24693608448969,0.999075684494619,0,0,0,0,0,0,0,0.933877687,0,0,0,0
"C17orf108",NA,NA,23.0907382796493,23.8615613024018,30.1093686401439,37.3406474323951,48.1314493503366,47.9567392881279,100.899577970629,96.0352360178427,114.844149191326,67.3459818913552,84.5562810613725,73.2856215869968,117.896062954612,259.384058489187,252.79768464904,193.079929224149,205.850895826098,95.4946646805544,108.63427298719,245.04737362531,218.580358876229,4.91817240446822,8.80633838370201,16.1109837282431,19.4899186910768,89.6377198918074,86.6121810042867,190.490891363729,176.836396155548,53.701593,43.51857696,77.45142996,65.56618116,63.30691451,86.20580071,50.18956486,53.23102816,58.59001426,66.5534106,92.04207399,82.34492938
"C17orf109",NA,NA,12.594948152536,8.67693138269155,15.9956020900764,10.8091347830617,16.8882278422234,17.1274068886171,19.8490973056975,4.13054778571366,13.2512479836145,16.0347575931798,9.3951423401525,11.1964144091245,16.0105764506264,445.09093304954,235.538404974206,231.538939516764,246.377790941862,7.0364489764619,11.1680093725149,12.1511094359658,8.62817206090376,77.7071239905979,69.4722250269826,97.6728388524739,87.191741512712,8.31690184563161,4.1243895716327,27.9524677544602,11.9889082139354,3.356349562,4.105526129,3.574681383,8.195772645,7.16682051,13.19476541,5.405030062,5.603266122,9.565716614,10.55115046,11.50525925,4.574718299
"C17orf110",NA,NA,1.04957901271133,1.08461642283644,0,0,0.844411392111168,0,0.827045721070728,1.03263694642842,1.10427066530121,1.60347575931798,1.56585705669208,1.01785585537496,0,2.01855298435165,2.03050349115695,0.784877761073775,1.28656809891312,1.00520699663741,1.01527357931953,0,0.958685784544863,0.983634480893644,0.978482042633557,2.01387296603039,0,0,1.03109739290818,0,1.99815136898924,7.831482312,9.032157483,3.574681383,8.195772645,9.555760681,18.47267158,6.949324365,2.801633061,14.34857492,10.55115046,6.903155549,15.55404222
"C17orf28",NA,NA,6.297474076268,20.6077120338924,19.7592731700944,8.84383754977778,6.75529113688934,12.5600983849859,10.7515943739195,25.8159236607104,14.3555186489157,3.20695151863596,10.9609993968446,11.705342336812,8.73304170034166,22.2040828278682,14.2135244380986,21.1916995489919,25.7313619782623,0,0,10.1259245299715,8.62817206090376,1008.22534291598,1048.93274970317,1428.84286939856,1355.06224162697,0,0,0,0.999075684494619,12.30661506,16.42210451,30.98057199,8.195772645,4.77788034,16.71336952,1.544294303,12.14040993,11.95714577,19.479047,17.25788887,13.7241549
"C17orf39",NA,NA,418.782026071822,276.577187823293,311.443781871488,393.05944665679,208.569613851458,260.33658470698,394.500808950737,230.278039053537,273.8591249947,617.338167337422,483.849830517854,549.642161902476,537.082064571012,565.194835618463,661.944138117164,723.657295710021,725.624407786997,519.692017261543,537.079723460034,539.71177744748,565.624612881469,132.790654920642,127.202665542362,157.08209135037,178.486623802493,393.666687359896,401.09688584128,376.840676393464,389.639516952902,1173.603564,1265.323153,1299.992463,1316.787472,1275.694051,1336.189911,1053.208715,979.6376936,1028.314536,1133.031234,1270.180621,1299.219997
"C17orf47",NA,NA,0,1.08461642283644,0,0,0.844411392111168,0,0,1.03263694642842,1.10427066530121,0,0,1.52678378306243,1.45550695005694,0,1.01525174557847,1.56975552214755,0,0,0,1.01259245299715,0,1.96726896178729,2.93544612790067,4.02774593206078,0,0.924100205070179,0,2.07055316699705,1.99815136898924,1.118783187,0,3.574681383,0,1.194470085,0,0,0,0,0.811626959,0,0
"C17orf48",NA,NA,112.304954360113,229.938681641326,179.715294070859,167.050264829136,160.438164501122,170.132241760263,276.233270837623,256.093962714247,210.915697072531,243.728315416333,299.078697828188,308.919252106299,283.823855261104,592.44530090721,596.968026400142,498.397378281847,549.3645782359,102.531113657016,126.909197414942,161.002200026547,153.389725527178,57.0507998918313,53.8165123448456,67.464744362018,70.7791784044368,140.463231170667,136.104855863879,126.30374318682,137.872444460257,1072.913077,798.9353846,1104.576547,537.2784289,756.0995638,735.3882591,515.0221502,520.1698716,594.2701446,667.9689869,735.186066,928.6678146
"C17orf51",NA,NA,289.683807508328,248.377160829546,226.761182571084,320.343449025284,273.589291044018,325.420730883725,174.506647145924,171.417733107117,161.223517133977,270.987403324739,231.746844390428,245.303261145364,238.703139809339,95.8812667567035,106.60143328574,128.719952816099,115.147844852724,492.551428352333,515.758978294323,322.004400053093,389.226428525214,80.6580274332788,77.300081368051,52.3606971167901,46.160333742024,438.023497203265,413.470054556178,332.323783303027,401.628425166837,421.7812617,585.448026,440.8773706,522.7081665,484.9548545,485.5673672,450.1617894,568.7315114,533.2887012,509.70173,464.8124737,477.6005904
"C17orf56",NA,NA,362.10475938541,252.715626520892,348.139574901664,378.319717407161,367.318955568358,337.980829268711,417.658089140718,406.858956892796,378.764838198315,137.898915301346,158.1515627259,134.356972909494,158.650257556207,175.614109638594,151.272510091192,205.637973401329,169.183705007075,443.2962855171,452.812016376512,619.706581234255,749.692283514083,271.483116726646,302.350951173769,425.934132315427,447.242344700499,224.556349832053,236.121302975972,581.825439926172,474.560950134944,283.0521464,238.9416207,226.3964876,244.0518965,250.8387179,248.9412408,278.7451218,290.4359606,246.3172028,240.2415797,234.7072887,228.7359149
"C17orf57",NA,NA,49.3302135974327,52.0615882961493,44.2231351902113,38.3232960490371,47.2870379582254,45.6730850363123,58.7202461960217,56.7950320535629,50.7964506038556,35.2764667049956,48.5415687574546,41.2231621426857,48.0317293518791,71.6586309444837,59.8998529891299,50.2321767087216,52.7492920554377,70.364489764619,59.9011411798525,52.6548075558517,68.0666907026852,78.6907584714915,64.5798148138148,95.6589658864435,106.681660203789,51.74961148393,73.2079148964804,44.5168930904366,55.9482383316987,73.83969037,65.68841806,65.53582535,82.86836785,57.33456408,57.17731679,51.73385916,54.16490584,45.43715392,51.94412535,44.87051107,65.8759435
"C17orf59",NA,NA,152.188956843143,108.461642283644,162.778774210778,230.922424910864,192.525797401346,190.685130026604,263.000539300491,248.865504089248,226.375486386748,208.451848711337,192.600417973126,196.446180087366,179.027354857004,388.571449487693,395.948180775604,455.22910142279,405.912235207088,195.010157347658,195.94780080867,288.588849104187,314.448937330715,136.725192844216,182.976141972475,153.05434541831,173.357697831157,146.007832401088,142.291440221328,307.477145299062,225.791104695784,374.7923678,359.6440889,400.3643149,244.0518965,373.8691366,332.5080884,340.5168939,341.7992334,303.7115025,404.1902254,329.0504145,382.4464498
"C17orf61",NA,NA,203.618328465999,232.107914486999,242.75678466116,191.616480245185,259.234297378129,203.245228411589,270.443950790128,295.334166678527,298.153079631327,431.334979256537,472.888831121009,438.695873666606,486.139321319019,593.454577399386,529.961411191963,604.355876026807,465.094367757091,148.770635502337,146.199395422013,183.279233992484,162.976583372627,174.103303118175,198.631854654612,161.109837282431,140.532571614606,250.431155574019,352.635308374596,285.736337045593,199.815136898924,3263.490558,2765.4824,3343.518654,2144.560509,2845.227743,2577.377511,2331.884398,2109.629695,2294.576273,2523.348214,2330.965524,2635.03774
"C17orf61-PLSCR3",NA,NA,0,1.08461642283644,0,0,0,0,0.827045721070728,2.06527389285683,0,0,0,1.01785585537496,0,0,0,0.784877761073775,0.643284049456558,0,1.01527357931953,2.0251849059943,0.958685784544863,0,0.978482042633557,0,0,0,0,1.03527658349853,0,3.356349562,1.642210451,0,2.731924215,1.194470085,0.879651028,3.088588607,0.933877687,0,0.811626959,1.150525925,2.744830979
"C17orf62",NA,NA,535.28529648278,667.039100044413,764.025229243651,532.595550219951,664.551765591489,721.634743573734,628.554748013753,876.708767517725,803.909044339281,857.859531235119,926.987377561713,867.722116707149,1056.69804574134,770.077963530156,819.308158681828,797.435805250956,768.724439100586,882.57174304765,919.837862863498,1110.81392093787,1159.05111351474,988.552653298112,1140.91006171073,1098.56770296958,1042.19775737548,647.794243754195,668.151110604497,897.584797893223,739.316006526018,782.029448,714.3615464,706.5953534,854.1816379,613.9576237,688.7667546,699.5653195,919.8695216,749.7130396,809.1920777,688.0145031,743.8491954
"C17orf63",NA,NA,256.097279101565,291.761817743004,300.152768631434,251.558045860346,260.07870877024,301.442361239661,234.880984784087,204.462115392826,256.190794349881,1104.79479817009,698.372247284669,877.391747333211,896.592281235077,730.716180335298,806.109885989307,917.522102695244,885.80213610168,977.061200731567,956.387711719001,600.467324627309,637.526046722334,562.638923071164,520.552446681052,587.043969597858,541.614582573082,493.469509507476,511.424306882455,323.00629405154,358.668170733568,1150.109117,1251.364364,1135.557119,1362.319542,1224.331837,1473.415471,792.2229777,1073.025462,1187.344575,814.8734664,843.3355029,965.265561
"C17orf65",NA,NA,77.6688469406387,84.6000809812427,94.0917770004496,111.039293680543,155.371696148455,178.125031641618,129.019132487034,166.254548374975,159.014975803374,198.83099415543,189.468703859742,210.696162062616,235.792125909225,244.24491110655,247.721425921147,228.399428472469,255.383767634253,253.312163152628,228.436555346895,302.765143446147,266.514648103472,123.937944592599,137.965968011332,242.671692406662,255.420513372533,101.65102255772,123.731687148981,177.032295778248,164.847487941612,70.48334081,76.36278599,104.8573206,111.0982514,81.22396578,98.52091509,71.80968511,78.4457257,90.87430783,92.52547327,117.3536443,81.42998572
"C17orf66",NA,NA,1.04957901271133,0,0.940917770004496,0,0,0,0.827045721070728,0,0,4.81042727795394,0,0.508927927687478,0,1.00927649217583,0,1.56975552214755,1.28656809891312,0,0,4.0503698119886,0.958685784544863,1.96726896178729,0.978482042633557,1.00693648301519,1.0257851942672,1.84820041014036,1.03109739290818,4.14110633399411,0,0,0,0,0,0,0,0,0,0,0,0,0
"C17orf69",NA,NA,28.338633343206,32.5384926850933,28.2275331001349,18.6703237161975,13.5105822737787,21.6947153922483,38.8711488903242,26.8485606071388,36.4409319549399,62.5355546134012,45.4098546440704,59.5445675394349,65.4978127525624,98.909096233231,102.540426303426,109.882886550329,118.364265100007,56.2915918116952,60.916414759172,76.9570264277833,95.8685784544863,104.265254974726,101.76213243389,168.158392663537,169.254557054088,16.6338036912632,31.9640191801534,23.8113614204661,36.9658003263009,40.27619475,41.87636651,48.8539789,36.4256562,41.80645298,26.38953083,23.16441455,24.28081986,34.67572273,33.2767053,36.8168296,45.74718299
"C17orf70",NA,NA,541.582770559048,673.546798581432,761.202475933638,554.213819786074,601.220911183152,745.613113217797,511.941301342781,593.766244196339,579.742099283135,601.303409744243,601.28910976976,578.142125852975,631.690016324713,634.834913578595,753.316795219227,697.756329594586,656.793014495145,681.530343720167,681.248571723407,699.70138502103,673.956106535039,703.298653838955,735.818496060435,888.117978019402,924.232460034747,499.938210942967,498.020040774649,517.638291749263,472.562798765955,502.3336512,513.1907661,470.6663821,620.1467968,455.0931024,575.2917721,516.5664445,576.2025328,491.438691,568.138871,578.7145402,566.3501254
"C17orf72",NA,NA,2.09915802542267,3.25384926850933,0.940917770004496,1.96529723328395,2.5332341763335,0,2.48113716321218,3.09791083928525,3.31281199590363,22.4486606304517,37.58056936061,23.9196126013114,45.1207154517652,4.03710596870331,4.06100698231389,7.84877761073775,14.7955331375008,3.01562098991224,2.03054715863907,3.03777735899145,1.91737156908973,54.0998964491504,67.5152609417155,51.3537606337749,36.9282669936192,2.77230061521054,2.06219478581635,2.07055316699705,4.9953784224731,3.356349562,2.463315677,4.766241844,6.374489835,4.77788034,2.638953083,3.088588607,1.867755374,2.391429153,0.811626959,8.053681474,2.744830979
"C17orf74",NA,NA,0,0,0,0,1.68882278422234,1.14182712590781,0.827045721070728,1.03263694642842,0,0,0,0,0,1.00927649217583,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03527658349853,0,0,0,0,0.910641405,0,0,0,0,0,0,0,0
"C17orf76-AS1",NA,NA,10116.8921035245,13073.9663608705,13382.673442774,10713.8178672475,13633.8663370269,10786.840858451,10844.2234946794,14420.7749568728,11934.9573505755,24486.6783205449,31816.6495349264,33284.3953986887,31510.2699617828,40240.8630195424,41921.7750784263,48109.0823650171,41788.3751367474,6968.09490069055,7134.32744187837,5084.22670649868,5414.65731110938,5139.49016266929,5950.14930125466,9779.36712304357,8539.66174227444,5421.69590314674,5503.99788334384,5592.56410405904,4572.76940793187,117622.1516,109502.5929,131251.5763,62130.33114,96251.59392,79940.92609,68484.81947,69546.80522,81034.77258,90572.69881,99293.83889,115568.3636
"C17orf79",NA,NA,584.615510080213,515.192800847311,766.847982553664,586.64122413526,628.242075730709,725.060224951457,368.862391597545,511.155288482066,498.026070050846,1858.42840504954,1669.20362243376,1527.80163891781,1804.82861807061,1732.92773706589,1504.6030869473,1535.2209006603,1437.73985053541,805.170804306569,899.532391277107,719.953234080973,745.857540375903,133.774289401536,166.341947247705,129.89480630896,105.655875009522,494.393609712546,471.211508559036,468.980292324833,426.605317279202,4182.011555,4855.1952,4526.738191,4744.44172,5402.588195,4508.211516,5358.701233,4537.711681,4595.131118,5854.265252,5022.045662,4607.656271
"C17orf81",NA,NA,1071.62017197827,814.54693355017,1019.95486268487,934.498834426519,916.186360440617,897.476120963536,605.397467823773,668.116104339185,647.102609866509,1496.04288344368,1523.5789161614,1622.46223346768,1558.84794351099,1434.18189538185,1376.68136700441,1421.41362530461,1409.43535235932,709.676139626014,722.874788475508,622.744358593246,661.493191335955,535.097157606142,597.852528049104,491.385003711415,476.990115334248,596.044632270265,582.570026993119,622.201226682614,514.523977514729,2941.281,3144.833015,3140.953375,2893.107744,3306.293195,3144.752424,3676.964736,2972.532678,3180.600774,3421.819257,3014.377923,3051.337105
"C17orf85",NA,NA,741.002782974201,811.29308428166,678.401712173242,785.136244696939,770.103189605385,658.834251648804,748.476377569009,630.941174267762,657.04104585422,623.752070374694,673.318534377596,597.990315032786,601.124370373518,640.89057253165,635.547592732124,710.314373771767,744.279645221237,1047.42569049619,1017.30412647817,1167.51909830571,1155.21637037656,1035.76710838101,958.912401780886,1021.03359377741,1122.20900252832,536.902219145774,612.471851387456,507.285525914278,625.421378493632,614.2119699,572.3103423,600.5464723,607.3978171,655.7640767,772.3336022,656.325079,640.6400932,624.1630091,607.9085919,671.9071401,648.6950548
"C17orf89",NA,NA,548.929823648027,513.023568001638,700.98373865335,449.070417805383,539.578879559036,666.827041530159,296.082368143321,403.761046053511,372.139214206508,1734.96077158205,1813.26247164943,1731.3728099928,1877.60396557346,2063.97042649957,1659.9366040208,1630.97598751131,1487.27272234356,455.358769476749,453.827289955832,289.601441557185,249.258303981664,326.56664765669,389.435852968156,312.15030973471,313.890269445763,682.910051546862,728.98585678608,756.787182537423,595.449107958793,4235.713148,4863.406252,4352.770364,4585.990115,5707.178066,4778.264382,5903.064975,5010.25379,4961.019779,6660.210822,4870.17624,3677.158569
"C17orf90",NA,NA,322.220756902379,374.192665878573,439.4085985921,307.569017008938,311.587803689021,332.271693639172,382.095123134676,406.858956892796,330.176928925062,705.529334099911,770.401671892505,753.722260905154,848.560551883198,894.218972067782,842.658948830133,865.720170464374,726.91097588591,197.020571340933,204.069989443226,403.011796292865,400.730657939753,186.890551369792,239.728100445222,178.227757493689,200.028112882104,297.560266032598,312.422510051177,439.992547986874,330.694051567719,632.1125009,628.9666029,599.3549119,519.0656008,665.3198374,701.96152,801.4887435,637.8384602,642.0987277,556.7760936,539.5966588,601.1179845
"C17orf96",NA,NA,380.997181614214,443.608116940106,382.012614621825,299.707828075803,303.143689767909,216.947153922483,371.343528760757,347.998650946376,305.882974288435,833.80739484535,729.689388418511,886.043522103899,1002.84428858923,335.079795402374,401.024439503497,482.699823060372,470.8839242022,225.166367246781,226.406008188256,111.385169829686,129.422580913556,220.334123720176,271.039525809495,168.158392663537,164.125631082752,302.180767057949,283.551783049748,169.785359693758,154.856731096666,369.1984519,448.3234533,467.0917007,576.4360093,516.0110767,434.5476076,339.7447468,325.9233127,358.714373,409.0599871,380.8240811,478.515534
"C18orf1",NA,NA,5.24789506355667,2.16923284567289,4.70458885002248,4.91324308320988,11.8217594895564,4.56730850363122,3.30818288428291,5.16318473214208,4.41708266120484,3.20695151863596,1.56585705669208,3.05356756612487,10.1885486503986,3.02782947652748,10.1525174557847,7.84877761073775,9.00597669239181,122.635253589765,138.077206787457,36.4533283078974,38.3474313817945,10.8199792898301,4.89241021316779,7.04855538110636,22.5672742738784,318.814570749212,311.391412658269,354.064591556496,447.585906653589,3.356349562,1.642210451,1.191560461,2.731924215,2.38894017,8.796510276,6.949324365,4.669388435,2.391429153,4.058134793,3.451577775,0.91494366
"C18orf26",NA,NA,1.04957901271133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.356349562,8.211052257,3.574681383,3.64256562,1.194470085,4.398255138,7.721471517,2.801633061,4.782858307,8.927896544,4.6021037,3.659774639
"C18orf34",NA,NA,1.04957901271133,0,0,0,0,0,0,0,0,0,0,0,0,1.00927649217583,0,0,0,0,1.01527357931953,0,0,2.95090344268093,3.91392817053423,5.03468241507597,4.1031407770688,0,0,2.07055316699705,0.999075684494619,4.47513275,2.463315677,5.957802305,1.82128281,1.194470085,4.398255138,0.772147152,1.867755374,7.17428746,1.623253917,4.6021037,0.91494366
"C18orf42",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01259245299715,0.958685784544863,0,0,0,0,0,0,0,0,2.237566375,0,0,0,1.194470085,0,0,0.933877687,2.391429153,0.811626959,1.150525925,0
"C18orf56",NA,NA,411.434972982843,226.684832372817,244.638620201169,396.007392506716,320.876329002244,318.569768128278,105.034806575982,122.883796624982,159.014975803374,153.933672894526,115.873422195214,116.035567512745,125.173597704897,64.5936954992529,55.838846006816,71.4238762577136,79.1239380831566,353.83286281637,402.048337410536,24.3022188719316,23.0084588290767,229.186834048219,232.878726146787,194.338741221933,188.744475745165,257.82395721458,222.717036868166,98.35127543236,92.9140386579996,49.22646025,67.33062851,75.06830904,40.06822182,66.89032476,66.8534781,72.58183226,86.85062489,65.76430172,63.30690277,77.08523697,57.64145056
"C18orf62",NA,NA,0,0,0,1.96529723328395,0,0,0,0,0,4.81042727795394,0,0.508927927687478,0,1.00927649217583,0,0,0,0,0,1.01259245299715,0,0,0,0,0,0,0,0,0,2.237566375,0.821105226,2.383120922,0,1.194470085,2.638953083,2.316441455,3.735510748,0,0.811626959,1.150525925,1.82988732
"C18orf8",NA,NA,449.219817440451,449.031199054288,585.250852942797,300.690476692445,305.676923944243,443.028924852229,253.075990647643,290.170981946385,319.13422227205,248.538742694287,264.629842580962,242.249693579239,212.504014708314,188.73470403688,192.89783165991,204.853095640255,198.774771282076,1059.48817445583,1017.30412647817,831.338403910659,881.032235996729,291.155806344519,332.683894495409,283.956088210285,241.059520652792,213.467147371211,210.343868153268,235.007784454166,240.777239963203,1148.990334,1253.006574,1238.031319,1026.292863,1188.497735,1184.010283,1417.662171,1226.181403,1132.341704,1308.342657,1476.124762,1160.148561
"C19orf10",NA,NA,1258.44523624089,1183.31651731456,1542.16422503737,1010.16277790795,1253.95091728508,1515.20459607966,903.960973130306,1056.38759619627,1110.89628929302,1736.56424734137,1868.06746863366,1828.57804418111,2130.86217488336,1480.60861402194,1579.7317161201,1612.92379900661,1287.21138296257,2402.44472196342,2621.43638180304,1007.52949073216,1091.9431085966,1169.54139778254,1404.12173117915,788.431266200897,740.616910260919,2996.85696504259,2839.64222006911,1717.52385202406,1435.67175861877,5087.107153,6044.976672,5042.683871,5084.110964,5463.506169,3873.983126,4803.527431,6178.534777,5592.357075,5859.135014,5669.791758,5462.213649
"C19orf21",NA,NA,7.34705308897933,4.33846569134578,13.1728487800629,11.7917833997037,7.59970252900051,28.5456781476952,1.65409144214146,4.13054778571366,2.20854133060242,3.20695151863596,1.56585705669208,5.08927927687478,4.36652085017083,7.06493544523079,9.13726571020626,6.2790220885902,4.5029883461959,0,0,0,0,1846.28192063737,2033.28568459253,2232.37818284469,1902.83153536566,20.3302045115439,18.5597530723471,8.28221266798821,3.99630273797848,1273.175267,1157.758368,1241.606,552.7593328,920.9364356,902.5219543,1326.548807,1166.413231,1110.818842,1077.840601,1455.415295,1409.92818
