Colo800_vitro_vehicle_rep1	Colo800_vitro_vehicle_rep2	Colo800_vitro_vem_48h_rep1	Colo800_vitro_vem_48h_rep2
BICC1	1.00520699663741	0	1.01259245299715	2.87605735363459
BICD1	210.08826229722	212.192178077783	336.180694395053	339.374767728881
BICD2	876.540501067825	868.058910318202	1028.7939322451	981.694243373939
BID	543.816985180841	590.889223163969	551.862886883446	597.261243771449
BIK	5.02603498318707	9.13746221387581	8.10073962397719	7.6694862763589
BIN1	1000.18096165423	982.784824781309	722.991011439964	705.592737425019
BIN2	0	0	0	0
BIN3	1345.9721684975	1335.08475680519	316.941437788108	288.564421148004
BIRC2	1108.74331729107	1140.15222957584	1030.8191171511	1004.70270220302
BIRC3	164.853947448536	186.810338594794	77.9696188807805	80.5296059017685
BIRC5	1472.62825007381	1534.07837835182	154.926645308564	160.100526018992
BIRC6	2389.37703100713	2255.937893248	2328.96264189344	2221.27496279045
BIRC7	401.077591658328	443.674554162636	208.594045317413	247.340932412575
BIRC8	0	0	0	0
BIVM	258.338198135815	248.742026933286	350.356988737013	393.061171663394
BIVM-ERCC5	0	0	0	0
BK250D10.8	6.03124197982449	2.03054715863907	1.01259245299715	0.958685784544863
BLCAP	902.675882980398	942.173881608528	1459.14572476889	1452.40896358547
BLID	1.00520699663741	0	0	0
BLK	1.00520699663741	0	0	0.958685784544863
BLM	692.587620683178	714.752599840952	108.347392470695	120.794408852653
BLMH	1367.08151542688	1323.91674743267	1904.68640408764	1828.21379112705
BLNK	0	1.01527357931953	0	0.958685784544863
BLOC1S1	68.3540757713442	59.9011411798525	60.7555471798289	53.6864039345123
BLOC1S1-RDH5	0	0	0	0
BLOC1S2	525.723259241368	551.293553570507	473.893268002666	503.310036886053
BLOC1S3	180.937259394735	169.550687746362	226.820709471361	215.704301522594
BLVRA	1019.27989459034	1050.80815459572	893.106543543485	832.139260984941
BLVRB	450.332734493562	475.148035121542	647.046577465178	662.4518771205
BLZF1	455.358769476749	430.475997631482	474.905860455663	465.921291288803
BMF	992.139305681128	972.632088988114	3825.57428742323	3714.90741511134
BMI1	11.0572769630116	16.2443772691125	21.2644415129401	25.8845161827113
BMP1	1101.70686831461	1169.5951633761	2033.28564561827	2014.19883332876
BMP10	0	0	0	0
BMP15	0	0	0	0
BMP2	20.1041399327483	13.1985565311539	3.03777735899145	2.87605735363459
BMP2K	262.359026122365	267.016951361037	202.51849059943	219.539044660774
BMP3	0	0	0	0
BMP4	0	0	0	0
BMP5	0	0	0	0
BMP6	641.32206385467	691.401307516603	525.53548310552	548.368268759662
BMP7	34.1770378856721	27.4123866416274	61.7681396328261	66.1493191335955
BMP8A	17.088518942836	7.10691505523674	9.11333207697434	15.3389725527178
BMP8B	513.660775281719	463.980025749027	140.750350966604	120.794408852653
BMPER	19.0989329361109	22.3360187450298	12.1511094359658	4.79342892272431
BMPR1A	437.265043537275	443.674554162636	264.286630232256	236.795388782581
BMPR1B	51.2655568285081	46.7025846486986	21.2644415129401	14.3802867681729
BMPR2	962.988302778643	897.501844118468	1745.70938896708	1757.27104307073
BMS1	1154.98283913639	1094.46491850646	724.003603892961	695.047193795025
BMS1P1	0	0	0	0
BMS1P4	47.2447288419585	42.6414903314204	31.3903660429116	33.5540024590702
BMS1P5	0	0	0	0
BMX	6.03124197982449	5.07636789659767	0	2.87605735363459
BNC1	0	0	0	0
BNC2	536.780536204379	487.331318073376	1064.2346681	1027.71116103209
BNIP1	131.682116559501	148.229942580652	131.637018889629	133.257324051736
BNIP2	1890.79436067498	1902.62268764481	1963.41676636147	1981.60351665423
BNIP3	1826.46111289018	1850.84373509951	521.485113293532	604.930730047808
BNIP3L	2258.70012144427	2238.67824239957	3051.95365333341	3008.35599190178
BNIPL	6.03124197982449	9.13746221387581	9.11333207697434	14.3802867681729
BOC	28.1457959058476	30.458207379586	29.3651811369173	27.801887751801
BOD1	568.947160096776	606.118326853762	637.933245388204	660.53450555141
BOD1L	1254.49833180349	1227.46575739732	1735.58346443711	1575.12074400721
BOD1P	0	0	0	0
BOK	67.3488687747067	75.1302448696455	128.599241530638	104.49675051539
BOK-AS1	4.02082798654966	3.0458207379586	2.0251849059943	2.87605735363459
BOLA1	30.1562098991224	31.4734809589056	57.7177698208375	51.7690323654226
BOLA2	0	0	0	0
BOLA2B	0	0	0	0
BOLA3	334.733929880259	342.147196230683	159.98960757355	168.728698079896
BOLA3-AS1	59.3072128016074	55.8400468625744	60.7555471798289	55.603775503602
BOLL	0	1.01527357931953	0	0
BOP1	95.4946646805544	98.4815371939948	51.6422151028546	56.5624612881469
BORA	387.004693705404	365.498488555032	165.052569838535	144.761553466274
BPESC1	0	1.01527357931953	0	0
BPGM	339.759964863446	389.865054458701	392.885871762894	417.98700206156
BPHL	122.635253589765	141.123027525415	230.87107928335	272.266762810741
BPI	1.00520699663741	1.01527357931953	0	0
BPIFA1	0	0	0	0
BPIFA2	0	0	0	0
BPIFA3	0	0	0	0
BPIFA4P	0	0	0	0
BPIFB1	7.0364489764619	9.13746221387581	12.1511094359658	6.71080049181404
BPIFB2	0	0	0	0
BPIFB3	0	0	0	0
BPIFB4	1.00520699663741	0	1.01259245299715	2.87605735363459
BPIFB6	1.00520699663741	2.03054715863907	0	0
BPIFC	2.01041399327483	1.01527357931953	3.03777735899145	0
BPNT1	777.025008400721	742.164986482579	674.386573696101	658.617133982321
BPTF	1630.44574854589	1479.25360506856	2317.82412491047	2220.3162770059
BPY2	0	0	0	0
BPY2B	0	0	0	0
BPY2C	0	0	0	0
BRAF	199.030985334208	195.94780080867	223.78293211237	216.662987307139
BRAP	407.108833638153	404.078884569175	454.65401139572	496.599236394239
BRAT1	1280.63371371607	1483.31469938584	1445.98202287993	1471.58267927636
BRCA1	1365.07110143361	1284.32107783921	416.175498181828	397.854600586118
BRCA2	536.780536204379	561.446289363702	73.9192490687919	79.5709201172236
BRCC3	523.712845248093	493.422959549294	445.540679318746	484.136321195156
BRD1	800.144769323382	777.699561758763	837.413958628642	808.172116371319
BRD2	4665.16567139424	4438.776088785	4793.6126724885	5100.20837377867
BRD3	474.457702412859	427.430176893524	608.568064251286	634.649989368699
BRD4	1392.21169034282	1347.26803975702	1140.17910207479	1098.65390908841
BRD7	590.056507026162	588.85867600533	501.233264233589	473.590777565162
BRD7P3	1.00520699663741	4.06109431727814	1.01259245299715	0.958685784544863
BRD8	813.212460279668	740.13443932394	768.557671824836	878.156178643094
BRD9	771.998973417534	788.867571131278	724.003603892961	711.344852132288
BRDT	0	0	0	0
BRE	501.59829132207	466.010572907666	931.585056757377	948.140240914869
BREA2	5.02603498318707	4.06109431727814	10.1259245299715	5.75211470726918
BRF1	387.004693705404	409.155252465772	491.107339703617	533.987981991489
BRF2	238.234058203067	284.27660220947	252.13552079629	232.960645644402
BRI3	1500.77404597966	1507.68126528951	1743.68420406109	1775.48607297709
BRI3BP	149.775842498975	160.413225532486	40.503698119886	45.0582318736085
BRIP1	374.942209745755	383.773412982784	26.3274037779259	29.7192593208907
BRIX1	1083.61314237513	1148.27441821039	477.943637814654	527.277181499674
BRK1	1134.87869920364	1199.03809717637	1301.18130210134	1404.47467435822
BRMS1	694.598034676453	668.050015192253	706.78953219201	701.75799428684
BRMS1L	131.682116559501	139.092480366776	145.813313231589	129.422580913556
BROX	373.937002749118	355.345752761837	583.253252926358	527.277181499674
BRP44	520.697224258181	563.476836522341	526.548075558517	578.087528080552
BRP44L	366.900553772656	366.513762134352	521.485113293532	586.715700141456
BRPF1	346.796413839908	384.788686562103	370.608837796956	355.672426066144
BRPF3	873.524880077913	791.913391869237	1052.08355866404	1078.52150761297
BRS3	0	0	0	0
BRSK1	585.030472042975	556.369921467105	186.317011351475	182.150299063524
BRSK2	75.3905247478061	81.2218863455627	88.0955434107519	90.1164637472171
BRWD1	1565.10729376445	1643.72792491833	1878.35900030971	1879.98282349248
BRWD1-IT2	6.03124197982449	4.06109431727814	14.1762943419601	13.4216009836281
BRWD3	857.441568131714	875.165825373438	1041.95763413407	1042.09144780027
BSCL2	19.0989329361109	19.2901980070711	35.4407358549002	34.5126882436151
BSDC1	1374.11796440335	1199.03809717637	1970.50491353245	1943.25608527244
BSG	8114.03087685721	8158.73848341178	8435.90772591925	8614.75045992014
BSN	29.151002902485	22.3360187450298	38.4785132138917	25.8845161827113
BSN-AS2	5.02603498318707	4.06109431727814	5.06296226498574	3.83474313817945
BSND	0	0	0	0
BSPH1	0	0	0	0
BSPRY	0	0	0	0
BST1	98.5102856704666	133.000838890859	92.1459132227405	83.4056632554031
BST2	56.2915918116952	49.7484053866572	13.1637018889629	9.58685784544863
BSX	0	0	0	0
BTAF1	1113.76935227425	1031.51795658865	1108.78873603188	1085.23230810478
BTBD1	2785.42858768227	2836.67438061878	3660.52171758469	3437.84722337788
BTBD10	292.515236021488	297.475158740623	406.049573651857	439.078089321547
BTBD11	1.00520699663741	0	0	0
BTBD16	11.0572769630116	11.1680093725149	12.1511094359658	17.2563441218075
BTBD17	0	0	0	0
BTBD18	2.01041399327483	1.01527357931953	2.0251849059943	1.91737156908973
BTBD19	112.58318362339	105.588452249232	60.7555471798289	75.7361769790442
BTBD2	917.753987929959	1015.27357931953	1168.53169075871	1139.87739782384
BTBD3	2899.0169783023	2802.15507892191	1988.7315776864	1861.76779358612
BTBD6	309.603754964324	350.269384865239	365.545875531971	332.663967237067
BTBD7	491.546221355696	420.323261838287	628.819913311229	555.079069251476
BTBD8	19.0989329361109	19.2901980070711	39.4911056668888	37.3887455972496
BTBD9	537.785743201017	493.422959549294	590.341400097338	643.278161429603
BTC	2.01041399327483	1.01527357931953	4.0503698119886	1.91737156908973
BTD	453.348355483474	441.644007003997	668.311018978118	665.327934474135
BTF3	3529.28176519396	3652.95433839168	2652.99222685253	2702.53522663197
BTF3L4	878.5509150611	937.09751371193	870.829509577548	785.163657542243
BTF3P11	0	0	0	0
BTG1	1621.39888557615	1761.49966011939	1635.3368115904	1791.78373131435
BTG2	84.4373877175428	80.2066127662432	187.329603804473	188.861099555338
BTG3	782.051043383908	767.546825965568	291.626626463179	248.299618197119
BTG4	0	0	1.01259245299715	0
BTK	7.0364489764619	12.1832829518344	38.4785132138917	30.6779451054356
BTLA	1.00520699663741	1.01527357931953	1.01259245299715	0
BTN1A1	0	0	0	0
BTN2A1	1083.61314237513	1085.32745629258	921.459132227405	996.074530142112
BTN2A2	852.415533148527	786.837023972639	499.208079327594	469.756034426983
BTN2A3P	64.3332477847945	69.0386033937283	78.9822113337776	85.3230348244928
BTN3A1	396.051556675141	389.865054458701	276.437739668222	269.390705457106
BTN3A2	974.045579741654	973.647362567433	339.218471754045	345.126882436151
BTN3A3	184.958087381284	164.474319849765	132.649611342626	127.505209344467
BTNL2	0	0	0	0
BTNL3	0	0	0	0
BTNL8	1.00520699663741	0	0	0
BTNL9	0	0	0	0
BTRC	311.614168957598	283.26132863015	459.716973660706	479.342892272431
BUB1	1525.90422089559	1483.31469938584	174.16590191551	193.654528478062
BUB1B	2307.9552642795	2239.69351597889	187.329603804473	188.861099555338
BUB3	1600.28953864676	1591.94897237303	1017.65541526213	1025.793789463
BUD13	279.447545065201	228.436555346895	188.34219625747	194.613214262607
BUD31	1281.6389207127	1396.00117156436	1383.20129079411	1369.96198611461
BVES	427.212973570901	454.842563535151	731.091751063941	735.31199674591
BVES-AS1	12.062483959649	3.0458207379586	13.1637018889629	9.58685784544863
BYSL	616.191888938735	564.492110101661	249.097743437299	275.142820164376
BZRAP1	0	1.01527357931953	0	0.958685784544863
BZW1	2430.59051786927	2488.43554291218	1545.21608327365	1461.99582143092
BZW2	2907.0586342754	2819.41472977035	937.66061147536	915.544924240344
C10orf10	39.2030728688592	32.4887545382251	41.5162905728831	35.4713740281599
C10orf103	15.0781049495612	17.2596508484321	27.339996230923	22.0497730445318
C10orf105	4.02082798654966	1.01527357931953	1.01259245299715	0
C10orf107	0	0	1.01259245299715	0
C10orf108	0	3.0458207379586	0	0.958685784544863
C10orf11	103.536320653654	87.3135278214799	143.788128325595	160.100526018992
C10orf111	6.03124197982449	6.0916414759172	4.0503698119886	5.75211470726918
C10orf113	0	0	0	0
C10orf114	21.1093469293857	20.3054715863907	12.1511094359658	21.091087259987
C10orf116	13.0676909562864	11.1680093725149	10.1259245299715	12.4629151990832
C10orf118	297.541271004675	295.444611581984	385.797724591914	378.680884895221
C10orf12	129.671702566226	99.4968107733144	76.9570264277833	80.5296059017685
C10orf120	0	0	0	0
C10orf122	0	0	0	0
C10orf125	36.1874518789469	25.3818394829884	12.1511094359658	21.091087259987
C10orf128	0	0	0	0
C10orf129	0	0	0	0
C10orf131	1.00520699663741	2.03054715863907	1.01259245299715	0.958685784544863
C10orf136	0	0	0	0
C10orf137	416.155696607889	451.796742797193	371.621430249954	412.234887354291
C10orf140	17.088518942836	21.3207451657102	16.2014792479544	14.3802867681729
C10orf2	476.468116406134	463.980025749027	283.525886839202	303.903393700721
C10orf25	16.0833119461986	20.3054715863907	18.2266641539487	16.2976583372627
C10orf26	642.327270851308	659.927826557697	1040.94504168107	1063.18253506025
C10orf27	0	0	1.01259245299715	0
C10orf28	451.337941490199	474.132761542222	620.719173687252	582.880957003277
C10orf32	143.74460051915	129.9550181529	178.216271727498	176.398184356255
C10orf32-AS3MT	0	0	0	0
C10orf35	86.4478017108176	77.1607920282846	66.8311018978118	70.9427480563198
C10orf40	0	0	0	0
C10orf46	988.118477694578	974.662636146753	956.899868082306	992.239787003933
C10orf47	135.702944546051	119.802282359705	73.9192490687919	59.4385186417815
C10orf53	0	0	0	0
C10orf54	2.01041399327483	1.01527357931953	0	0
C10orf55	3.01562098991224	1.01527357931953	5.06296226498574	11.5042294145384
C10orf58	1089.64438435496	1091.4190977685	750.331007670887	685.460335949577
C10orf62	0	0	0	0.958685784544863
C10orf67	2.01041399327483	4.06109431727814	1.01259245299715	1.91737156908973
C10orf68	3.01562098991224	5.07636789659767	10.1259245299715	12.4629151990832
C10orf71	0	0	0	0
C10orf76	459.379597463298	467.025846486986	615.656211422266	618.352331031437
C10orf81	0	2.03054715863907	0	0.958685784544863
C10orf82	0	1.01527357931953	0	0.958685784544863
C10orf88	232.202816223243	283.26132863015	265.299222685253	255.010418688933
C10orf90	792.103113350282	711.706779102993	395.923649121885	367.176655480682
C10orf91	1.00520699663741	0	0	0
C10orf95	12.062483959649	20.3054715863907	11.1385169829686	13.4216009836281
C10orf96	0	0	0	0
C10orf99	0	0	0	0
C11orf1	110.572769630116	127.924470994261	98.2214679407234	73.8188054099544
C11orf10	424.197352580989	408.139978886453	455.666603848717	437.160717752457
C11orf16	3.01562098991224	3.0458207379586	1.01259245299715	2.87605735363459
C11orf2	494.561842345608	519.820072611602	582.240660473361	512.896894731502
C11orf20	1.00520699663741	0	1.01259245299715	0.958685784544863
C11orf21	0	0	0	0
C11orf24	1233.38898487411	1274.16834204602	676.411758602095	730.518567823185
C11orf30	370.921381759206	371.590130030949	276.437739668222	274.184134379831
C11orf31	773.004180414172	734.042797848023	919.433947321411	887.743036488543
C11orf34	0	0	0	0
C11orf35	55.2863848150578	43.65676391074	133.662203795624	117.918351499018
C11orf36	0	0	0	0
C11orf40	0	0	0	0
C11orf41	746.868798501599	685.309666040686	1014.61763790314	973.066071313036
C11orf42	2.01041399327483	1.01527357931953	0	1.91737156908973
C11orf45	26.1353819125728	24.3665659036688	42.5288830258802	39.3061171663394
C11orf46	315.634996944148	300.520979478582	341.243656660039	359.507169204324
C11orf48	473.452495416222	497.484053866572	437.439939694768	420.863059415195
C11orf49	276.431924075289	278.184960733552	295.676996275167	302.944707916177
C11orf51	225.166367246781	229.451828926215	156.951830214558	191.737156908973
C11orf52	0	0	0	0
C11orf53	0	0	0	0
C11orf54	181.942466391372	174.62705564296	308.84069816413	291.440478501638
C11orf57	563.921125113589	625.408524860833	635.908060482209	661.493191335955
C11orf58	2451.69986479865	2526.000665347	2495.02780418497	2542.43470061298
C11orf61	102.531113657016	114.725914463107	104.297022658706	105.455436299935
C11orf63	121.630046593127	117.771735201066	195.43034342845	178.315555925344
C11orf65	2.01041399327483	2.03054715863907	8.10073962397719	8.62817206090376
C11orf67	116.60401160994	115.741188042427	164.039977385538	191.737156908973
C11orf68	410.124454628065	448.750922059234	438.452532147765	456.334433443355
C11orf70	0	0	0	0
C11orf71	31.1614168957598	14.2138301104735	71.8940641627976	77.6535485481339
C11orf73	274.421510082014	313.719536009736	274.412554762227	316.366308899805
C11orf74	127.661288572952	133.000838890859	179.228864180495	173.52212700262
C11orf75	38.1978658722217	34.5193016968642	15.1888867949572	21.091087259987
C11orf80	127.661288572952	108.63427298719	67.843694350809	95.8685784544863
C11orf82	288.494408034938	305.59734737518	25.3148113249287	39.3061171663394
C11orf83	98.5102856704666	111.680093725149	140.750350966604	125.587837775377
C11orf84	477.473323402772	532.003355563436	467.817713284683	459.210490796989
C11orf85	0	0	1.01259245299715	1.91737156908973
C11orf86	0	0	0	0
C11orf87	0	0	0	0
C11orf88	0	0	0	0
C11orf9	40.2082798654966	47.7178582280181	484.019192532637	469.756034426983
C11orf91	6.03124197982449	17.2596508484321	14.1762943419601	14.3802867681729
C11orf92	0	0	2.0251849059943	0.958685784544863
C11orf93	2.01041399327483	1.01527357931953	15.1888867949572	5.75211470726918
C11orf94	0	4.06109431727814	2.0251849059943	3.83474313817945
C11orf95	314.629789947511	287.322422947428	547.812517071457	489.888435902425
C11orf96	99.515492667104	81.2218863455627	15.1888867949572	14.3802867681729
C12orf10	480.488944392684	487.331318073376	390.860686856899	376.763513326131
C12orf12	0	0	0	0.958685784544863
C12orf23	1109.74852428771	1270.10724772874	794.885075602762	824.469774708582
C12orf26	51.2655568285081	57.8705940212134	53.6674000088489	69.984062271775
C12orf29	313.624582950873	348.2388377066	258.211075514273	256.927790258023
C12orf32	390.020314695317	384.788686562103	234.921449095339	210.91087259987
C12orf33	0	1.01527357931953	2.0251849059943	5.75211470726918
C12orf34	123.640460586402	148.229942580652	291.626626463179	263.638590749837
C12orf35	283.468373051751	276.154413574913	336.180694395053	317.32499468435
C12orf36	0	0	0	0
C12orf37	0	0	0	0
C12orf39	33.1718308890347	17.2596508484321	8.10073962397719	7.6694862763589
C12orf4	354.838069813007	354.330479182517	277.450332121219	272.266762810741
C12orf40	0	0	0	0
C12orf42	0	1.01527357931953	0	0
C12orf43	219.135125266956	173.61178206364	142.775535872598	185.026356417158
C12orf44	1150.96201114984	1146.24387105175	685.52509067907	742.022797237724
C12orf45	72.3749037578938	108.63427298719	77.9696188807805	80.5296059017685
C12orf47	229.18719523333	238.589291140091	286.563664198193	290.481792717093
C12orf49	650.368926824407	681.248571723407	703.751754833018	690.253764872301
C12orf5	356.848483806282	422.353808996926	442.502901959754	413.193573138836
C12orf50	0	0	2.0251849059943	0
C12orf51	555.87946914049	572.614298736217	834.376181269651	805.296059017685
C12orf52	275.426717078652	307.627894533819	213.657007582398	263.638590749837
C12orf53	17.088518942836	14.2138301104735	19.2392566069458	12.4629151990832
C12orf54	0	0	0	0.958685784544863
C12orf56	2.01041399327483	0	0	0
C12orf57	489.535807362421	525.911714087519	407.062166104854	414.152258923381
C12orf59	0	0	0	0
C12orf60	13.0676909562864	16.2443772691125	29.3651811369173	33.5540024590702
C12orf61	7.0364489764619	8.12218863455627	11.1385169829686	7.6694862763589
C12orf65	195.010157347658	175.642329222279	147.838498137584	146.678925035364
C12orf66	75.3905247478061	90.3593485594385	44.5540679318745	45.0582318736085
C12orf68	18.0937259394735	21.3207451657102	27.339996230923	19.1737156908973
C12orf69	1.00520699663741	2.03054715863907	9.11333207697434	9.58685784544863
C12orf70	0	0	0	0.958685784544863
C12orf71	0	0	0	0.958685784544863
C12orf73	108.562355636841	102.542631511273	133.662203795624	118.877037283563
C12orf74	0	0	0	0
C12orf75	370.921381759206	353.315205603198	120.498501906661	125.587837775377
C12orf76	168.874775435086	169.550687746362	369.596245343959	330.746595667978
C12orf77	0	0	0	0
C13orf15	1.00520699663741	1.01527357931953	2.0251849059943	0
C13orf33	0	0	0	0
C13orf35	0	0	0	0
C14orf1	844.373877175428	898.517117697788	526.548075558517	493.723179040604
C14orf101	280.452752061839	241.635111878049	397.948834027879	379.639570679766
C14orf102	236.223644209792	232.497649664173	257.198483061276	232.001959859857
C14orf105	0	0	0	0.958685784544863
C14orf109	315.634996944148	364.483214975713	304.790328352142	337.457396159792
C14orf118	222.150746256869	241.635111878049	175.178494368507	153.389725527178
C14orf119	664.441824777331	666.019468033614	684.512498226073	660.53450555141
C14orf126	178.92684540146	169.550687746362	149.863683043578	192.695842693517
C14orf129	346.796413839908	372.605403610269	342.256249113036	379.639570679766
C14orf132	122.635253589765	124.878650256303	135.687388701618	146.678925035364
C14orf133	408.11404063479	343.162469810003	467.817713284683	482.218949626066
C14orf135	499.587877328795	536.064449880714	487.056969891629	470.714720211528
C14orf142	115.598804613303	143.153574684054	103.284430205709	128.463895129012
C14orf149	354.838069813007	325.90281896157	191.379973616461	206.117443677146
C14orf159	56.2915918116952	56.8553204418939	58.7303622738346	69.984062271775
C14orf162	0	0	0	0
C14orf165	0	0	0	0
C14orf166	1397.23772532601	1374.68042639865	1095.62503414291	1188.77037283563
C14orf166B	5.02603498318707	7.10691505523674	0	0.958685784544863
C14orf167	194.004950351021	170.565961325682	275.425147215224	264.597276534382
C14orf169	245.270507179529	225.390734608937	245.04737362531	241.588817705305
C14orf176	13.0676909562864	11.1680093725149	9.11333207697434	15.3389725527178
C14orf177	0	0	0	0
C14orf178	25.1301749159354	19.2901980070711	32.4029584959088	31.6366308899805
C14orf180	0	0	0	0.958685784544863
C14orf182	33.1718308890347	25.3818394829884	30.3777735899145	31.6366308899805
C14orf183	0	0	0	0
C14orf2	896.644641000573	908.669853490983	864.753954859565	889.660408057633
C14orf21	267.385061105552	256.864215567842	363.520690625976	323.077109391619
C14orf23	0	0	0	0
C14orf28	23.1197609226605	22.3360187450298	52.6548075558517	56.5624612881469
C14orf37	141.734186525875	139.092480366776	370.608837796956	365.259283911593
C14orf38	15.0781049495612	21.3207451657102	10.1259245299715	16.2976583372627
C14orf39	3.01562098991224	0	0	0.958685784544863
C14orf43	1017.26948059706	1026.44158869205	666.285834072124	712.303537916833
C14orf45	50.2603498318707	43.65676391074	147.838498137584	130.381266698101
C14orf49	184.958087381284	189.856159332753	90.1207283167462	82.4469774708582
C14orf55	0	1.01527357931953	4.0503698119886	8.62817206090376
C14orf64	0	0	0	0
C14orf79	77.4009387410809	84.2677070835213	102.271837752712	108.331493653569
C14orf80	181.942466391372	175.642329222279	69.8688792568033	74.7774911944993
C14orf93	119.619632599852	94.4204428767167	144.800720778592	123.670466206287
C15orf17	836.332221202329	820.341052090184	1127.01540018583	1053.5956772148
C15orf2	0	0	0	0
C15orf23	871.514466084638	816.279957772905	364.533283078974	364.300598127048
C15orf24	2556.24139244894	2493.51191080878	1680.90347197527	1879.98282349248
C15orf26	1.00520699663741	5.07636789659767	2.0251849059943	0
C15orf27	9.04686296973673	11.1680093725149	9.11333207697434	6.71080049181404
C15orf29	307.593340971049	330.979186858168	238.971818907327	264.597276534382
C15orf32	0	0	0	0
C15orf33	40.2082798654966	48.7331318073376	98.2214679407234	86.2817206090376
C15orf34	80.4165597309931	96.4509900353557	420.225867993817	377.722199110676
C15orf37	187.973708371196	189.856159332753	334.155509489059	320.201052037984
C15orf38	57.2967988083326	68.0233298144088	120.498501906661	95.8685784544863
C15orf38-AP3S2	0	0	0	0
C15orf39	1079.59231438858	1169.5951633761	582.240660473361	549.326954544206
C15orf40	477.473323402772	475.148035121542	574.139920849383	530.153238853309
C15orf41	183.952880384647	189.856159332753	164.039977385538	166.811326510806
C15orf42	601.113783989174	578.705940212134	134.674796248621	138.05075297446
C15orf43	0	0	0	0
C15orf44	1243.44105484048	1216.2977480248	1410.54128702503	1481.16953712181
C15orf48	2.01041399327483	8.12218863455627	2.0251849059943	0
C15orf5	0	2.03054715863907	1.01259245299715	0
C15orf50	0	0	0	0
C15orf52	1848.5756668162	1981.81402683173	2400.85670605624	2482.03749618665
C15orf53	0	0	0	0
C15orf54	43.2239008554088	34.5193016968642	5.06296226498574	3.83474313817945
C15orf55	0	0	0	0.958685784544863
C15orf56	4.02082798654966	2.03054715863907	1.01259245299715	0
C15orf57	335.739136876896	322.856998223612	473.893268002666	424.697802553374
C15orf58	67.3488687747067	52.7942261246158	89.1081358637491	69.0253764872301
C15orf59	19.0989329361109	15.229103689793	168.090347197527	172.563441218075
C15orf60	0	0	0	0.958685784544863
C15orf61	95.4946646805544	120.817555939025	135.687388701618	132.298638267191
C15orf62	54.2811778184204	33.5040281175446	62.7807320858232	62.3145759954161
C15orf63	0	0	1.01259245299715	0.958685784544863
C16orf11	1.00520699663741	0	0	0
C16orf13	389.015107698679	454.842563535151	311.878475523122	327.870538314343
C16orf3	6.03124197982449	6.0916414759172	4.0503698119886	7.6694862763589
C16orf42	373.937002749118	436.5676391074	458.704381207708	468.797348642438
C16orf45	128.666495569589	137.061933208137	129.611833983635	125.587837775377
C16orf46	19.0989329361109	23.3512923243493	19.2392566069458	13.4216009836281
C16orf48	178.92684540146	201.024168705268	187.329603804473	167.770012295351
C16orf5	18.0937259394735	22.3360187450298	14.1762943419601	15.3389725527178
C16orf52	619.207509928647	660.943100137017	261.248852873264	249.258303981664
C16orf53	580.004437059788	627.439072019472	525.53548310552	518.649009438771
C16orf54	0	0	0	0
C16orf55	30.1562098991224	39.5956695934618	31.3903660429116	31.6366308899805
C16orf57	1163.02449510949	1089.38855060986	851.590252970602	908.83412374853
C16orf58	1791.27886800787	1734.08727347776	2140.62044563597	2092.81106766144
C16orf59	185.963294377922	216.253272395061	43.5414754788774	58.4798328572366
C16orf62	588.046093032887	612.209968329679	655.147317089155	672.997420750494
C16orf7	246.275714176166	241.635111878049	385.797724591914	378.680884895221
C16orf70	305.582926977774	305.59734737518	404.024388745862	395.937229017028
C16orf71	8.04165597309931	7.10691505523674	15.1888867949572	12.4629151990832
C16orf72	1029.33196455671	1114.77039009285	1132.07836245081	1168.63797136019
C16orf73	1.00520699663741	4.06109431727814	7.08814717098004	0.958685784544863
C16orf74	13.0676909562864	16.2443772691125	30.3777735899145	22.0497730445318
C16orf78	0	0	0	0
C16orf79	79.4113527343557	75.1302448696455	94.1710981287348	82.4469774708582
C16orf80	525.723259241368	595.965591060567	403.011796292865	417.028316277015
C16orf82	0	0	0	0
C16orf86	22.1145539260231	24.3665659036688	74.931841521789	70.9427480563198
C16orf87	131.682116559501	126.909197414942	166.065162291532	169.687383864441
C16orf88	393.035935685229	410.170526045092	238.971818907327	250.216989766209
C16orf89	10.0520699663741	6.0916414759172	66.8311018978118	87.2404063935825
C16orf90	0	0	0	0
C16orf91	119.619632599852	127.924470994261	104.297022658706	99.7033215926657
C16orf92	1.00520699663741	1.01527357931953	1.01259245299715	0
C16orf93	86.4478017108176	100.512084352634	59.7429547268318	70.9427480563198
C16orf95	16.0833119461986	14.2138301104735	19.2392566069458	25.8845161827113
C16orf96	1.00520699663741	0	1.01259245299715	0.958685784544863
C17orf100	81.4217667276305	80.2066127662432	120.498501906661	98.7446358081209
C17orf101	681.530343720167	687.340213199325	553.88807178944	538.781410914213
C17orf102	0	0	0	0
C17orf103	389.015107698679	361.437394237754	939.685796381354	881.990921781274
C17orf104	16.0833119461986	16.2443772691125	16.2014792479544	11.5042294145384
C17orf105	0	0	2.0251849059943	0.958685784544863
C17orf107	16.0833119461986	11.1680093725149	19.2392566069458	22.0497730445318
C17orf108	95.4946646805544	108.63427298719	245.04737362531	218.580358876229
C17orf109	7.0364489764619	11.1680093725149	12.1511094359658	8.62817206090376
C17orf110	1.00520699663741	1.01527357931953	0	0.958685784544863
C17orf28	0	0	10.1259245299715	8.62817206090376
