A375_vivo_vehicle_rep1	A375_vivo_vehicle_rep2	A375_vivo_vehicle_rep3	A375_vivo_vehicle_rep4	A375_vivo_vem_rep1	A375_vivo_vem_rep2	A375_vivo_vem_rep3	A375_vivo_vem_rep4
CDC14B	251.745694212923	253.668843184117	261.588954831364	245.980674559623	353.246772261539	404.070194740232	438.746668440241	477.316764696766
CDC14C	0	0	1.01785585537496	0	0	0	0	0
CDC16	1000.56887381442	1080.44136911754	1053.98973824077	1170.22758784578	1178.83494286137	1118.80742362748	1047.81181103349	1082.00377118593
CDC20	901.153376736705	952.041090468787	885.025666248524	854.382579683426	304.8015006371	230.462146246313	413.63058008588	326.145013074475
CDC20B	0	1.56585705669208	3.56249549381234	2.91101390011389	5.04638246087913	5.07625872789236	4.70926656644265	3.21642024728279
CDC23	413.696745904039	430.610690590323	448.874432220355	423.55252246657	436.007444619957	367.521131899407	391.654002775814	386.613713723391
CDC25A	832.203919086032	585.630539202839	611.731369080348	682.632759576706	143.317261888967	127.921719942888	159.330185497976	137.019502534247
CDC25B	2485.38742694287	2270.49273220352	1962.9350170906	2242.93621003775	1309.03161035205	1345.20856289148	1262.8683175677	1464.11449656313
CDC25C	104.225924355669	98.6489945716012	102.294513465183	94.6079517537013	34.3154007339781	23.3507901483049	30.6102326818772	27.661214126632
CDC26	323.902103382232	339.790981302182	329.276369213798	384.253834815033	277.551035348352	208.126607843587	254.300394587903	274.68228911795
CDC27	1274.76322865779	1258.94907358043	1247.8912786897	1146.93947664487	836.69021201376	720.828739360716	782.523127790554	740.419940924498
CDC34	1316.45359840006	1298.09549999774	1202.08776519782	1564.66997131121	1343.34701108603	1543.18265327928	1576.03454423614	1695.05347031803
CDC37	4340.60888047377	4534.72203618027	4166.08401604969	4905.0584216919	4974.72382993465	4974.73355333452	4966.70647207485	4974.51555444756
CDC37L1	753.633606879451	739.084530758663	635.65098168166	752.49709317944	837.699488505936	728.950753325344	683.628529895258	744.279645221237
CDC40	245.331791175651	270.89327080773	278.38357644505	227.059084208883	184.697598068176	195.943586896645	178.952129524821	212.927020370121
CDC42	3040.19003966689	3117.62139987394	2915.64809772156	3174.46065807419	3303.36195889148	2817.32359398026	2779.25215196224	2820.80055686701
CDC42BPA	989.344543499194	978.660660432552	959.329143690895	834.005482382628	1165.71434846308	1232.51561913227	1157.69469758382	1239.60836330279
CDC42BPB	626.95902189333	584.064682146147	639.213477175472	561.82568272198	482.434163260045	594.937522908985	513.310055742249	638.137777060905
CDC42BPG	25.6556121490877	32.8829981905337	31.0446035889361	30.5656459511958	12.1113179061099	22.3355384027264	14.9126774604017	15.4388171869574
CDC42EP1	65.7425061320372	61.0684252109912	49.3660089856853	34.9321668013666	47.4359951322638	43.6558250598743	43.9531546201314	37.3104748684803
CDC42EP2	344.747288253366	289.683555488035	272.276441312801	360.965723614122	156.437856287253	179.69955896739	155.405796692608	141.522490880443
CDC42EP3	471.421873239486	407.122834739942	363.883468296547	379.887313964862	893.209695575606	721.843991106294	817.0577492778	956.563381541901
CDC42EP4	1088.76004057691	1022.50465801993	899.275648223773	873.304170034166	740.808945257057	663.974641608321	649.878786169086	799.602073474501
CDC42EP5	126.67458498612	103.346565741677	111.964144091245	117.896062954612	335.079795402374	291.377250981022	337.497437261723	195.558351034794
CDC42SE1	2549.52645731559	2636.90328346947	2863.73744909744	2493.28340544754	2721.00942290603	2481.27526619379	2772.18825211257	2477.93015850666
CDC42SE2	508.3018157038	526.12797104854	527.758261011914	465.762224018222	440.04455058866	423.359977906223	434.822279634872	434.216733383176
CDC45	242.124839657015	236.444415560505	193.901540448929	197.948945207744	42.3896126713847	52.7930907700806	43.9531546201314	37.9537589179369
CDC5L	420.110648941311	477.586402291085	411.213765571482	410.452959916058	453.165144986946	336.048327786475	367.322792182527	364.742056041868
CDC6	283.815209399282	386.766693002945	334.87457641836	280.91284136099	80.7421193740661	78.1743844095424	75.3482650630825	69.4746773413082
CDC7	235.710936619743	195.73213208651	235.633630519302	211.048507758257	111.020414139341	120.814957723838	107.528253267107	111.288140555984
CDC73	752.030131120133	768.835814835813	650.918819512284	638.967551074998	673.187420281276	641.639103205595	621.62318677043	643.284049456558
CDCA2	118.657206189531	165.980848009361	150.642666595493	114.985049054499	50.4638246087913	28.4270488761972	65.9297319301971	46.9597356103287
CDCA3	256.556121490877	247.405414957349	243.776477362302	253.258209309908	124.141008537627	87.3116501197487	144.417508037575	128.656809891312
CDCA4	899.549900977387	806.416384196423	763.391891531217	807.806357281603	337.098348386726	353.307607461309	397.933024864404	365.385340091325
CDCA5	1433.50732883027	1345.0712116985	1281.98944984476	1276.47959519994	332.051965925847	330.972069058582	402.642291430847	334.50770571741
CDCA7	190.81361535884	180.07356151959	197.972963870429	168.838806206605	31.2875712574506	33.5033076040896	36.8892547704674	25.7313619782623
CDCA7L	700.718906821957	634.172107960294	599.517098815849	704.465363827561	896.237525052134	987.839948447854	1020.34108939591	1005.4529693006
CDCA8	447.369736849716	419.649691193478	397.981639451608	397.353397365546	190.753257021231	90.3574053564841	226.044795189247	187.195658391858
CDCP1	779.289219028538	804.850527139731	733.365143797655	866.026635283881	88.8163313114727	103.555678049004	110.667764311402	115.79112890218
CDCP2	0	0	1.52678378306243	0	0	0	0.784877761073775	0
CDH1	0	0	0	0	1.00927649217583	0	0.784877761073775	0
CDH10	6.41390303727192	1.56585705669208	7.12499098762469	1.45550695005694	3.02782947652748	5.07625872789236	13.3429219382542	7.07612454402213
CDH11	51.3112242981754	61.0684252109912	87.5356035622462	75.686361402961	8.07421193740661	2.03050349115695	5.49414432751643	13.5089650385877
CDH12	195.624042636794	214.522416766815	213.749729628741	209.5930008082	202.864574927341	183.760565949704	171.888229675157	177.54639765001
CDH13	210.055324470655	324.132410735261	163.36586478768	177.571847906947	791.272769865848	744.179529509021	634.181230947611	706.969170352757
CDH15	0	1.56585705669208	1.52678378306243	1.45550695005694	1.00927649217583	0	0	0
CDH16	0	0	0	0	0	0	0	0
CDH17	0	1.56585705669208	1.01785585537496	1.45550695005694	1.00927649217583	0	0.784877761073775	0
CDH18	1.60347575931798	1.56585705669208	4.07142342149982	2.91101390011389	2.01855298435165	3.04575523673542	1.56975552214755	2.57313619782623
CDH19	112.243303152259	64.2001393243754	53.9463603348726	78.5973753030749	576.296877032397	688.340683502205	675.779752284521	533.282476999486
CDH2	1702.89125639569	1478.16906151733	1905.9350891896	1852.86034742249	624.742148656837	744.179529509021	771.534839135521	541.645169642422
CDH20	1.60347575931798	1.56585705669208	2.54463963843739	1.45550695005694	0	0	0.784877761073775	0.643284049456558
CDH22	0	0	0	0	0	0	0	0
CDH23	0	1.56585705669208	1.52678378306243	0	4.03710596870331	4.06100698231389	0	1.92985214836967
CDH24	177.985809284296	126.834421592059	155.731945872368	145.550695005694	150.382197334198	161.425027546977	178.167251763747	172.400125254357
CDH26	1.60347575931798	0	1.01785585537496	1.45550695005694	1.00927649217583	1.01525174557847	0	1.28656809891312
CDH3	12.8278060745438	20.3561417369971	24.9374684566864	16.0105764506264	2.01855298435165	3.04575523673542	1.56975552214755	3.21642024728279
CDH4	0	1.56585705669208	2.03571171074991	0	2.01855298435165	0	0	0
CDH5	0	0	0.508927927687478	0	2.01855298435165	0	0	0
CDH6	0	0	0	1.45550695005694	24.2226358122198	21.3202866571479	8.63365537181153	26.3746460277189
CDH7	51.3112242981754	43.8439975873783	67.178486454747	45.1207154517652	2.01855298435165	1.01525174557847	2.35463328322133	1.28656809891312
CDH8	81.777263725217	70.4635675511437	90.0802432006835	71.3198405527902	110.011137647165	126.906468197309	124.79556401073	155.674739968487
CDH9	0	0	0.508927927687478	0	2.01855298435165	0	1.56975552214755	0
CDHR1	14.4312818338618	15.6585705669208	21.3749729628741	29.1101390011389	6.05565895305496	0	3.92438880536888	1.92985214836967
CDHR2	11.2243303152259	4.69757117007625	9.66963062606207	7.27753475028472	7.06493544523079	6.09151047347084	3.1395110442951	2.57313619782623
CDHR3	4.81042727795394	4.69757117007625	3.05356756612487	0	13.1205943982857	8.12201396462778	10.2034108939591	8.36269264293525
CDHR4	0	0	5.08927927687478	1.45550695005694	5.04638246087913	5.07625872789236	4.70926656644265	5.14627239565246
CDHR5	1.60347575931798	0	2.03571171074991	0	2.01855298435165	1.01525174557847	5.49414432751643	3.21642024728279
CDIPT	1431.90385307096	1568.98877080547	1436.19461193406	1624.34575626355	1814.67913293214	1799.02609316505	1821.70128345223	1824.99684830825
CDK1	681.477197710142	673.318534377596	603.079594309661	640.423058025055	239.198528645671	141.119992635408	211.132117728846	201.991191529359
CDK10	816.169161492852	792.323670686194	813.266828444589	829.638961532458	843.755147458991	829.460676137612	904.964058518063	813.111038513089
CDK11A	110.639827392941	100.214851628293	93.1338107668084	84.4194031033027	79.7328428818903	83.2506431374348	80.8424093905989	97.1358914679402
CDK11B	288.625636677236	244.273700843965	271.258585457426	299.83443171173	264.430440950067	249.751929412304	277.061849659043	240.588234496753
CDK12	768.064888713312	668.62096320752	834.132873479776	704.465363827561	357.283878230243	343.155090005524	396.363269342257	423.924188591872
CDK13	723.167567452409	604.420823883144	698.249116787219	689.910294326991	633.825637086419	591.89176767225	594.152465132848	626.558664170687
CDK14	837.014346363986	817.377383593267	946.097017571021	705.920870777617	375.450855089407	430.466740125273	415.200335608027	535.855613197313
CDK15	0	0	1.01785585537496	0	0	0	0	1.28656809891312
CDK16	2520.66389364786	2646.29842580962	2476.44329612727	2199.27100153604	2720.00014641385	2755.39323749998	2742.36289719177	2530.03616651264
CDK17	421.714124700629	400.859406513173	379.660234054858	403.175425165773	329.024136449319	295.438257963336	329.648659650986	292.050958453277
CDK18	288.625636677236	211.390702653431	286.017495360362	245.980674559623	444.081656557364	528.946159446384	517.234444547618	485.679457339701
CDK19	325.50557914155	350.751980699027	391.874504319358	301.289938661787	492.526928181803	485.29033438651	541.565655140905	566.089963521771
CDK2	926.808988885793	900.367807597948	781.204369000278	893.681267334963	536.93509383754	457.878537255891	448.165201573126	447.725698421764
CDK20	186.003188080886	195.73213208651	191.865828738179	179.027354857004	185.706874560352	186.806321186439	195.43456250737	162.107580463053
CDK2AP1	5456.62800895909	5962.78367188345	5306.08257406964	5235.45849935482	7619.02823943531	7215.39415582621	6496.43322840764	6371.08522581775
CDK2AP2	715.150188655819	762.572386609045	753.213332977467	764.141148779895	763.013028084925	659.913634626007	709.529496010693	656.149730445689
CDK3	0	0	0	0	0	0	0	0
CDK4	6861.27277412164	7409.63559226694	6795.2056904832	7011.1769784243	6991.25826130195	6378.82671746955	6437.56739632711	6488.8062068683
CDK5	756.840558398087	873.748237634182	717.588378039344	797.617808631205	897.24680154431	829.460676137612	894.760647624104	901.240953288637
CDK5R1	259.763073009513	209.824845596739	272.785369240488	221.237056408655	99.9183727254068	117.769202487103	163.254574303345	144.095627078269
CDK5R2	3.20695151863596	4.69757117007625	6.10713513224973	4.36652085017083	2.01855298435165	4.06100698231389	6.2790220885902	1.28656809891312
CDK5RAP1	197.227518396112	173.810133292821	198.990819725804	231.425605059054	178.641939115121	171.577545002762	179.737007285895	191.055362688598
CDK5RAP2	564.423467279929	577.801253919379	639.213477175472	599.668863423461	468.304292369583	459.909040747048	538.42614409661	454.15853891633
CDK5RAP3	652.614634042418	670.186820264212	651.427747439971	781.607232180579	785.217110912793	742.149026017864	861.010903897932	797.672221326132
CDK6	2454.92138751583	2051.27274426663	2280.50604396759	2100.29652893217	1648.14851172312	1849.78868044398	1743.21350734486	1937.57155696315
CDK7	899.549900977387	853.392095897185	885.534594176211	973.734149588095	859.903571333804	811.1861447172	768.395328091226	742.349793072868
CDK8	198.83099415543	169.112562122745	190.339044955117	160.105764506264	126.159561521978	175.638551985076	187.585784896632	138.949354682616
CDK9	872.290813068981	867.484809407414	778.150801434153	900.958802085248	1044.60116940198	937.077361168931	996.009878802621	988.084299965273
CDKAL1	128.278060745438	156.585705669208	145.553387318619	152.828229755979	107.992584662813	88.3269018653271	108.313131028181	98.4224595668533
CDKL1	33.6729909456776	26.6195699637654	26.9731801674363	33.4766598513097	25.2319123043957	30.4575523673542	26.6858438765084	19.2985214836967
CDKL2	1.60347575931798	0	1.52678378306243	0	1.00927649217583	1.01525174557847	0	0
CDKL3	72.1564091693091	62.6342822676833	64.1249188886222	62.5867988524486	79.7328428818903	79.1896361551209	77.7028983463038	90.7030509733746
CDKL4	8.0173787965899	6.26342822676833	7.63391891531217	10.1885486503986	4.03710596870331	3.04575523673542	5.49414432751643	1.92985214836967
CDKL5	32.0695151863596	21.9219987936892	29.5178198058737	7.27753475028472	17.1577003669891	4.06100698231389	7.06389984966398	25.7313619782623
CDKN1A	893.135997940115	1085.13894028761	862.632837430275	956.268066187412	889.172589606903	974.641675755334	1170.252741761	1121.24409820278
CDKN1B	1827.9623656225	1398.31035162603	1469.27492723375	1560.30345046104	1636.03719381701	1678.21113544122	2077.57143356228	1665.46240404303
CDKN1C	12.8278060745438	12.5268564535367	10.687486481437	13.0995625505125	117.076073092396	85.2811466285917	139.708241471132	124.153821545116
CDKN2A	81.777263725217	131.531992762135	123.669486428057	94.6079517537013	145.335814873319	146.1962513633	153.83604117046	126.726957742942
CDKN2AIP	331.919482178822	336.659267188798	373.044170994921	314.3895012123	270.486099903121	246.706174175569	289.619893836223	289.477822255451
CDKN2AIPNL	1233.07285891553	1540.80334378501	1322.19475613207	1272.11307434977	1328.20786370339	1199.01231152818	1291.90879472743	1069.1380901968
CDKN2B	0	0	0	0	0	0	0	0
CDKN2B-AS1	1.60347575931798	3.13171411338417	6.61606305993721	8.73304170034166	1.00927649217583	0	0.784877761073775	0
CDKN2C	1173.74425582076	1298.09549999774	1292.16800839851	1212.43728939743	1873.21716947833	1454.85575141395	1714.9579079462	1414.58162475497
CDKN2D	869.083861550345	959.870375752247	833.115017624401	882.037211734508	563.176282634111	491.381844859981	552.553943795938	467.667503954917
CDKN3	336.729909456776	330.39583896203	299.758549407924	270.724292710591	165.521344716836	120.814957723838	184.446273852337	114.504560803267
CDNF	17.6382333524978	23.4878558503812	14.7589099029369	17.4660834006833	51.4731011009671	61.9303564802868	37.6741325315412	47.6030196597853
CDO1	38.4834182236315	36.0147123039179	29.0088918781862	33.4766598513097	97.8998197410552	55.838846006816	55.7263210362381	63.6851208961992
CDON	229.297033582471	187.90284680305	236.651486374677	251.802702359851	201.855298435165	218.279125299372	267.643316526157	271.465868870667
CDR1	12.8278060745438	7.82928528346042	15.7767657583118	24.743618150968	21.1948063356924	15.2287761836771	12.5580441771804	15.4388171869574
CDR2	264.573500287467	267.761556694346	233.597918808552	245.980674559623	292.69018273099	285.285740507551	244.096983693944	294.624094651103
CDR2L	304.660394270416	335.093410132106	307.392468323237	270.724292710591	235.161422676968	260.919698613668	283.340871747633	259.243471930993
CDRT1	4.81042727795394	6.26342822676833	5.59820720456225	7.27753475028472	2.01855298435165	1.01525174557847	2.35463328322133	5.14627239565246
CDRT15	1.60347575931798	0	0	0	0	0	0.784877761073775	0
CDRT15L2	0	0	0	0	0	0	0	0
CDRT15P1	20.8451848711337	25.0537129070733	14.7589099029369	26.199125101025	22.2040828278682	22.3355384027264	23.5463328322133	25.7313619782623
CDRT15P2	0	0	0	0	0	0	0	0
CDRT4	0	0	0	0	0	0	0	0
CDRT7	0	0	0	0	0	0	0	0
CDS1	33.6729909456776	20.3561417369971	25.9553243120614	11.6440556004555	10.0927649217583	21.3202866571479	12.5580441771804	21.2283736320664
CDS2	744.012752323543	634.172107960294	619.874215923348	720.475940278187	729.706903843123	896.467291345792	857.086515092563	862.000626271787
CDSN	19.2417091118158	23.4878558503812	31.5535315166236	18.9215903507403	48.4452716244397	39.5948180775604	39.2438880536888	38.5970429673935
CDT1	404.075891348131	507.337686368235	410.195909716107	432.285564166912	492.526928181803	560.418963559317	583.949054238889	547.434726087531
CDV3	5244.96920872911	4536.28789323696	4723.36009686748	4957.45667189395	4097.66255823386	3984.86310139551	3932.23758297962	3918.24314523989
CDX1	4.81042727795394	6.26342822676833	11.705342336812	13.0995625505125	0	0	0.784877761073775	0.643284049456558
CDX2	0	0	1.01785585537496	1.45550695005694	0	1.01525174557847	0	0
CDX4	0	0	0	0	0	0	0	0
CDY1	0	0	0	0	0	0	0	0
CDY1B	0	0	0	0	0	0	0	0
CDY2A	0	0	0	0	0	0	0	0
CDY2B	0	0	0	0	0	0	0	0
CDYL	261.366548768831	245.839557900657	252.428252132989	202.315466057915	199.836745450814	193.913083405488	201.71358459596	216.143440617403
CDYL2	43.2938455015855	37.58056936061	32.0624594443111	26.199125101025	17.1577003669891	13.1982726925201	18.8370662657706	28.3044981760885
CEACAM1	6.41390303727192	9.3951423401525	4.5803513491873	8.73304170034166	6.05565895305496	10.1525174557847	7.84877761073775	5.78955644510902
CEACAM16	0	0	0	0	0	0	0	0
CEACAM18	0	0	0	0	0	0	0	0
CEACAM19	8.0173787965899	17.2244276236129	16.2856936859993	17.4660834006833	50.4638246087913	50.7625872789236	52.586809991943	43.7433153630459
CEACAM20	0	0	0	0	0	0	0	0
CEACAM21	0	0	0	0	0	0	0	0
CEACAM22P	0	0	0.508927927687478	0	0	0	0	0
CEACAM3	0	0	0	0	0	0	0	0
CEACAM4	0	0	0	0	0	0	0	0
CEACAM5	0	0	0	0	1.00927649217583	0	0.784877761073775	0
CEACAM6	0	0	0	0	0	0	0	0
CEACAM7	0	0	0	0	0	0	0	0
CEACAM8	0	0	0	0	0	0	0	0
CEBPA	46.5007970202214	34.4488552472258	46.3124414195605	65.4978127525624	3.02782947652748	9.13726571020626	10.2034108939591	10.9358288407615
CEBPB	1072.72528298373	1033.46565741678	914.03455812671	1069.79760829185	670.159590804749	759.408305692698	733.86070660398	748.139349517977
CEBPD	357.57509432791	280.288413147883	207.133666568803	324.578049862698	85.7885018349453	93.4031605932195	108.313131028181	79.1239380831566
CEBPE	0	0	0	0	0	0	0	0
CEBPG	792.117025103082	750.045530155508	730.820504159218	743.764051479098	421.877573729495	361.429621425936	425.403746501986	387.256997772848
CEBPZ	1462.369892498	1650.41333775346	1726.28353071592	1491.89462380837	1278.75331558677	1354.34582860168	1255.80441771804	1212.59043322561
CECR1	3.20695151863596	6.26342822676833	8.65177477068712	5.82202780022777	0	0	0	0
CECR2	44.8973212609034	17.2244276236129	34.098171155061	27.6546320510819	0	1.01525174557847	7.06389984966398	5.14627239565246
CECR3	0	0	0.508927927687478	0	0	1.01525174557847	0	0
CECR5	816.169161492852	795.455384799578	803.08826989084	935.890968886614	656.029719914287	713.721977141666	634.181230947611	602.757154340795
CECR5-AS1	6.41390303727192	7.82928528346042	6.61606305993721	13.0995625505125	10.0927649217583	7.10676221904931	10.2034108939591	10.2925447913049
CECR6	1.60347575931798	0	2.03571171074991	1.45550695005694	2.01855298435165	1.01525174557847	3.1395110442951	3.21642024728279
CECR7	81.777263725217	76.7269957779121	70.7409819485594	68.4088266526763	101.936925709758	105.586181540161	90.2609425234842	119.007549149463
CEL	8.0173787965899	0	2.03571171074991	1.45550695005694	3.02782947652748	1.01525174557847	6.2790220885902	4.5029883461959
CELA1	0	0	0	0	0	0	0	0
CELA2A	0	0	0.508927927687478	0	0	1.01525174557847	0	0.643284049456558
CELA2B	3.20695151863596	9.3951423401525	7.12499098762469	5.82202780022777	10.0927649217583	5.07625872789236	7.06389984966398	11.579112890218
CELA3A	0	0	0	0	0	0	0	0
CELA3B	0	0	0	0	0	0	0	0
CELF1	3609.42393422477	3253.85096380615	3470.8884668286	3698.44316009469	3083.33968359715	3211.24127126471	3348.28852874073	3559.93392969259
CELF2	3.20695151863596	4.69757117007625	2.54463963843739	0	28.2597417809231	20.3050349115695	20.4068217879182	29.5910662750017
CELF3	11.2243303152259	7.82928528346042	9.1607026983746	10.1885486503986	0	4.06100698231389	3.92438880536888	2.57313619782623
CELF4	3.20695151863596	0	3.05356756612487	1.45550695005694	3.02782947652748	3.04575523673542	0.784877761073775	3.85970429673935
CELF5	0	0	1.52678378306243	1.45550695005694	0	1.01525174557847	0	1.92985214836967
CELF6	0	3.13171411338417	1.01785585537496	2.91101390011389	10.0927649217583	16.2440279292556	6.2790220885902	10.2925447913049
CELP	0	0	0	0	0	0	0	0
CELSR1	311.074297307688	278.722556091191	284.4907115773	256.169223210022	194.790362989935	324.880558585111	264.503805481862	265.033028376102
CELSR2	230.900509341789	184.771132689666	215.785441339491	219.781549458598	399.673490901627	531.99191468312	474.06616768856	505.621262872854
CELSR3	307.867345789052	245.839557900657	258.535387265239	253.258209309908	233.142869692616	247.721425921147	339.067192783871	339.010694063606
CEMP1	160.347575931798	156.585705669208	133.848044981807	173.205327056776	231.124316708264	242.645167193255	265.288683242936	234.155394002187
CEND1	161.951051691116	212.956559710123	195.937252159679	215.415028608428	318.931371527561	320.819551602797	342.99158158924	307.489775640235
CENPA	330.316006419504	486.981544631238	393.40128810242	324.578049862698	175.614109638594	142.135244380986	232.323817277838	173.686693353271
CENPB	9306.57330708156	8162.81283653583	9319.48821181309	9208.99247301028	4593.21731589219	5128.03656691687	5706.84620076742	4550.59136585569
CENPBD1	426.524551978583	411.820405910018	423.428035835981	410.452959916058	541.981476298419	527.930907700806	515.66468902547	580.885496659272
CENPC1	115.450254670895	75.16113872122	113.490927874308	98.9744726038721	103.95547869411	90.3574053564841	87.1214314791891	84.2702104788091
CENPE	174.77885776566	167.546705066053	165.910504426118	147.006201955751	47.4359951322638	57.869349497973	58.0809543194594	34.7373386706541
CENPF	1138.46778911577	1161.86593606553	1209.21275618545	1162.9500530955	432.97961514343	339.09408302321	602.001242743586	377.607737030999
CENPH	1111.20870120736	1127.4170808183	1158.82889134439	1021.76587893997	711.539926983958	692.401690484519	718.948029143578	546.791442038074
CENPI	49.7077485388574	36.0147123039179	46.3124414195605	30.5656459511958	9.08348842958244	7.10676221904931	18.0521885046968	14.1522490880443
CENPJ	139.502391060664	161.283276839285	170.490855775305	164.472285356435	102.946202201934	106.60143328574	98.8945978952957	119.007549149463
CENPK	202.037945674065	269.327413751038	225.455071965553	203.770973007972	80.7421193740661	76.1438809183855	75.3482650630825	89.4164828744615
CENPL	243.728315416333	233.31270144712	268.205017891301	167.383299256548	160.474962255956	138.074237398672	141.27799699328	137.019502534247
CENPM	190.81361535884	186.336989746358	171.50871163068	183.393875707175	84.7792253427694	104.570929794583	98.8945978952957	82.3403583304394
CENPN	1356.54049238301	1407.70549396618	1352.22150386563	1250.28047009891	625.751425149012	641.639103205595	700.110962877808	596.967597895686
CENPO	891.532522180797	908.197092881408	905.89171128371	914.05836463576	738.790392272705	748.240536491335	746.41875078116	751.355769765259
CENPP	325.50557914155	244.273700843965	237.160414302365	317.300515112414	188.73470403688	210.157111334744	177.382374002673	192.985214836967
CENPQ	153.933672894526	187.90284680305	155.731945872368	139.728667205467	143.317261888967	126.906468197309	109.098008789255	131.229946089138
CENPT	238.917888138379	228.615130277044	202.553315219616	244.525167609566	251.309846551781	292.3925027266	284.91062726978	247.664359040775
CENPV	155.537148653844	170.678419179437	196.955108015054	181.938368757118	76.7050134053628	90.3574053564841	85.5516759570415	89.4164828744615
CENPVL1	0	0	0	0	0	0	0	0
CENPW	192.417091118158	261.498128467578	198.481891798116	221.237056408655	85.7885018349453	76.1438809183855	88.6911870013366	91.9896190722878
CEP104	416.903697422675	378.937407719484	454.981567352605	401.719918215716	276.541758856176	317.773796366062	334.357926217428	351.876375052737
CEP112	262.970024528149	300.64455488488	332.329936779923	286.734869161218	188.73470403688	201.019845624538	213.486751012067	197.488203183163
CEP120	429.731503497219	380.503264776176	392.892360174733	310.022980362129	307.829330113627	284.270488761972	269.213072048305	299.127082997299
CEP128	52.9147000574933	45.4098546440704	74.8124053700592	61.1312919023916	29.269018273099	26.3965453850403	38.459010292615	25.7313619782623
CEP135	250.142218453605	212.956559710123	275.838936806613	183.393875707175	93.8627137723519	152.287761836771	127.150197293952	118.364265100007
CEP152	298.246491233144	427.478976476939	613.767080791098	337.677612413211	68.6308014679562	64.9761117170223	102.034108939591	75.2642337864173
CEP164	570.837370317201	569.971968635918	555.749297034726	580.74727307272	678.233802742155	714.737228887245	719.732906904652	730.77068018265
CEP170	540.371330890159	676.45024849098	718.606233894718	589.480314773062	738.790392272705	639.608599714438	601.216364982512	696.033341511995
CEP170P1	1.60347575931798	0	0	0	1.00927649217583	0	0.784877761073775	2.57313619782623
CEP19	96.2085455590788	98.6489945716012	104.83915310362	110.618528204328	132.215220475033	157.364020564663	145.987263559722	124.797105594572
CEP192	315.884724585642	231.746844390428	239.705053940802	234.336618959168	354.256048753715	334.017824295318	294.329160402666	376.964452981543
CEP250	574.044321835837	513.601114595003	636.159909609347	630.234509374656	288.653076762286	296.453509708914	355.54962576642	350.589806953824
CEP290	513.112242981754	479.152259347777	574.579630359162	442.474112817311	310.857159590155	383.765159828663	363.398403377158	373.74803273426
CEP350	436.145406534491	460.361974667472	488.570810579979	411.908466866115	348.20038980066	407.115949976968	436.392035157019	398.836110663066
CEP41	272.590879084057	267.761556694346	283.472855721925	276.546320510819	125.150285029802	129.952223434045	146.772141320796	120.937401297833
CEP44	174.77885776566	169.112562122745	180.669414329055	130.995625505125	148.363644349846	144.165747872143	134.998974904689	129.943377990225
CEP55	569.233894557883	596.591538599684	489.079738507666	534.171050670898	292.69018273099	209.141859589165	263.718927720789	241.874802595666
CEP57	753.633606879451	729.689388418511	740.999062712967	710.287391627788	1166.72362495526	1174.64626963429	1114.52642072476	1098.08587242234
CEP57L1	81.777263725217	93.951423401525	93.6427386944959	53.8537571521069	89.8256078036486	73.09812568165	73.7785095409349	77.1940859347869
CEP63	588.475603669699	601.28910976976	601.043882598911	550.181627121525	896.237525052134	824.38441740972	802.145071817399	783.519972238087
CEP68	163.554527450434	145.624706272364	140.973035969431	158.650257556207	244.24491110655	214.218118317058	208.777484445624	254.740483584797
CEP70	243.728315416333	284.985984317959	270.749657529738	240.158646759396	319.940648019737	314.728041129327	267.643316526157	304.916639442408
CEP72	88.1911667624889	76.7269957779121	68.7052702378095	96.0634587037582	28.2597417809231	27.4117971306188	43.1682768590576	39.8836110663066
CEP76	94.6050697997608	75.16113872122	85.4998918514962	74.2308544529041	43.3988891635605	47.7168320421882	45.522910142279	61.7552687478295
CEP78	200.434469914748	216.088273823507	213.240801701053	184.849382657232	104.964755186286	87.3116501197487	112.23751983355	133.159798237507
CEP85	295.039539714508	245.839557900657	279.910360228113	305.656459511958	272.504652887473	207.111356098008	259.009661154346	276.61214126632
CEP85L	222.883130545199	230.180987333736	236.14255844699	231.425605059054	272.504652887473	344.170341751102	400.287658147626	324.215160926105
CEP89	165.158003209752	153.453991555824	168.455144064555	155.739243656093	89.8256078036486	129.952223434045	120.871175205361	131.873230138594
CEP95	312.677773067006	244.273700843965	293.142486347987	282.368348311047	340.126177863254	348.231348733416	335.927681739576	335.794273816323
CEP97	144.312818338618	87.6879951747567	128.249837777244	114.985049054499	132.215220475033	112.69294375921	145.202385798648	149.241899473921
CEPT1	219.676179026563	247.405414957349	230.544351242427	244.525167609566	376.460131581583	367.521131899407	339.852070544945	360.239067695672
CER1	0	0	0	0	0	0	0	0
CERCAM	1196.19291645121	1154.03665078207	1042.28439590395	1295.40118555068	1335.27279914862	1839.63616298819	1679.63840869788	1447.38911127725
CERK	1303.62579232552	1291.83207177097	1294.20372010926	1184.78265734635	1112.22269437776	1307.64424830507	1280.9205060724	1437.73985053541
CERKL	213.262275989291	176.941847406205	202.044387291929	241.614153709453	117.076073092396	108.631936776897	120.871175205361	92.6329031217443
CERS1	181.192760802932	148.756420385748	153.696234161618	243.06966065951	465.276462893056	507.625872789236	507.815911414733	437.433153630459
CERS2	5058.96602064823	4935.58144269345	4638.36913294367	5056.43114449782	5759.94094084744	6520.96196185053	6126.75580294189	6439.9166191096
