"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KIFC1|3833",2504.30982373671,0.139963010394264,0.271861274571729,0.514832465987484,0.606670096282555,0.720817492644206
"KIF25|3834",39.1231062780752,1.98570840619217,0.776721305288992,2.55652625036899,0.0105723093826782,0.032456213467017
"KIF22|3835",3120.46692550535,0.13215348040679,0.189911257903935,0.695869649147596,0.486510466184496,0.616775586076307
"KPNA1|3836",3921.94479023844,0.374345721803685,0.134342003323818,2.78651287417058,0.005327850171306,0.0186971037658751
"KPNB1|3837",16159.9385359614,0.0586420052431237,0.141507970263558,0.414407790132975,0.678575484740283,0.777235120908936
"KPNA2|3838",8242.81040481113,0.0667991522619319,0.239708396408154,0.278668387352574,0.780499325048754,0.854295197207653
"KPNA3|3839",2350.55479033521,0.177828461714818,0.202289617653866,0.879078539854169,0.37935869263642,0.515650864630676
"KPNA4|3840",3828.2575010746,0.188585870522123,0.180707045337306,1.04359998897725,0.296670498020418,0.431574045953783
"KPNA5|3841",128.690886558275,-0.227006933008884,0.365652146386995,-0.620827568638493,0.534713082109638,0.659539166373656
"TNPO1|3842",7462.60522585408,-0.0849990061199379,0.201120759623791,-0.422626715804645,0.672567631517458,0.772389400581461
"IPO5|3843",9289.12621636483,0.137351998004439,0.211687890196663,0.648842018675873,0.516440494938739,0.643495421282809
"KRAS|3845",1745.58588879631,-0.141977610674748,0.235919441495761,-0.601805471285412,0.547303632746482,0.67028552512615
"KRTAP5-9|3846",2.62768653203114,1.39092007018582,0.749761621087553,1.85514973168171,0.0635748477259531,0.133591423796996
"KRT1|3848",5754.59174521974,10.855473399547,1.67648955347498,6.47512140892623,9.4735735760719e-11,5.75136587233804e-09
"KRT2|3849",208.226337187376,3.84463382419815,1.49634978350983,2.56934165164257,0.0101891946582376,0.0314374766417781
"KRT3|3850",3.59886082007711,3.41172564792193,1.1785154123186,2.89493511265137,0.00379236916087495,0.014260145280927
"KRT4|3851",164.869446417162,7.51809188966793,1.47631655211774,5.0924660289715,3.53436055667658e-07,6.69562949949182e-06
"KRT5|3852",11001.2436604833,7.86021536511204,1.25866089610814,6.2449031263435,4.24062857328322e-10,2.11973811428111e-08
"KRT6A|3853",15329.8830292322,11.5622455370915,1.52352678913899,7.58913175634134,3.22056156866613e-14,5.43506697757921e-12
"KRT6B|3854",11536.0387501745,9.85616559292161,1.40405148750602,7.01980353329409,2.22180440422679e-12,2.19731677504042e-10
"KRT7|3855",66.4897383010969,1.73780008833341,0.743352492773696,2.33778739592182,0.0193982797766191,0.0526144730891933
"KRT8|3856",890.289667968122,-0.232581892331546,0.642875470091962,-0.361783740633743,0.717513643384816,0.807554054702869
"KRT9|3857",19.9918456060342,4.93097320630821,1.8704950493818,2.63618618393986,0.00838437133993079,0.0268834775663285
"KRT10|3858",5828.29288336319,2.26244685611204,0.676263143040977,3.34551258543887,0.000821306317862419,0.0041317801621318
"KRT12|3859",25.6521604209763,-0.434604648912273,0.944630072570091,-0.460079200876834,0.645459372684838,0.750662272272719
"KRT13|3860",351.962696375537,10.4864735397515,1.50094408693591,6.98658506404392,2.81657661112841e-12,2.67066632792304e-10
"KRT14|3861",24945.5113285454,11.6953779692312,1.40421964734915,8.32873830764967,8.17084575868517e-17,2.94711191629438e-14
"KRT15|3866",273.974225072515,6.06570704115651,1.1073250868372,5.47780151760286,4.30642790489446e-08,1.13005337104898e-06
"KRT16|3868",12671.4438362442,10.6270491567701,1.59212900680639,6.67474124982284,2.47668746191661e-11,1.78661434752769e-09
"KRT17|3872",9246.99471455272,9.58761451613648,1.20097115463149,7.98321798085013,1.42566813778167e-15,3.80074860789766e-13
"KRT18|3875",1722.00677621917,-0.0888147305057501,0.595299095290001,-0.149193457891086,0.881400982066941,0.92354605629275
"KRT19|3880",103.619090108484,2.8027744644694,1.00114768905622,2.79956143844427,0.00511720775069851,0.0181160578472092
"KRT31|3881",10.4738539879694,3.29338966556713,1.88100059315478,1.75087114674617,0.0799681078595377,0.15952861339076
"KRT32|3882",2.2808559817161,3.05434193937566,1.51523861367448,2.01574980455972,0.0438261447827055,0.0997749917423104
"KRT33A|3883",0.571652267046156,-0.0307881830541894,2.98950147562727,-0.0102987683080937,0.991782917028919,0.99464871653838
"KRT33B|3884",1.48469998406294,1.59207364454647,2.50630096338096,0.635228437369622,0.525279438928074,0.651857014282292
"KRT34|3885",8.40875763929604,2.2796987329484,1.64629845717299,1.38474206971139,0.166131350235992,0.279954762512923
"KRT35|3886",1.64519602968193,2.87191314827141,4.92562595839913,0.58305546798052,0.559855960643211,0.681449368637854
"KRT81|3887",23.8283605152577,2.0309428638595,0.817579030123523,2.48409363380156,0.0129881651927133,0.0381230730365345
"KRT82|3888",1.11685302486816,2.01229093236692,2.52993202883416,0.795393279120711,0.426384768235899,0.562529427791678
"KRT83|3889",1.58735661200184,0.363916713943491,2.06339752189374,0.176367718814306,0.860005063763025,0.909893735553354
"KRT84|3890",2.82204694282719,3.93758451476332,1.88411170715645,2.08988909723725,0.0366277632026365,0.0866359398370193
"KRT85|3891",5.20141354408586,3.40208909077529,2.26476475208007,1.5021821086056,0.133050084122642,0.2364551803963
"KRT86|3892",29.6069741170567,3.28611660717569,0.781354819547458,4.20566498723196,2.60315601953205e-05,0.000245312781656209
"KTN1|3895",7042.69415650376,-0.124519874782907,0.272803525976631,-0.456445254280085,0.64806982981716,0.75289356630364
"L1CAM|3897",14056.3886635533,4.63362607809055,0.662186375821746,6.99746513561294,2.60634890180228e-12,2.51014597113366e-10
"LAD1|3898",1129.60494503875,0.133026534146388,0.750858258154984,0.177165973339977,0.85937802217704,0.909618431322093
"AFF3|3899",1519.30630094516,0.355060035094908,0.490132411974433,0.724416558506293,0.468810037151577,0.601210306288571
"LAG3|3902",1255.90584543832,-1.48802228017847,0.668005825440989,-2.22755883782322,0.0259099481241676,0.0663068302370706
"LAIR1|3903",1483.86009527605,-1.63231257489498,0.446504468190323,-3.65575865681866,0.000256422512558973,0.00159462208198861
"LAIR2|3904",16.0175978600691,-2.8278997388298,0.734515462022852,-3.85002070758562,0.000118107838937301,0.000849332954359518
"LALBA|3906",0.32511391418246,-0.238966077034085,3.08455186018493,-0.0774718947405727,0.938248148808804,NA
"LAMA2|3908",486.293909497555,1.65818165175622,0.521133323044161,3.18187607361217,0.00146324414497939,0.00662475413411171
"LAMA3|3909",340.487609965399,0.378826703235141,0.573474035395291,0.660582135988108,0.508880328384807,0.637087379516879
"LAMA4|3910",12238.3358660635,1.62899884050884,0.384919241684759,4.23205354291681,2.31567261620867e-05,0.000222437586293256
"LAMA5|3911",3991.42948000463,0.744181248064314,0.404538856086889,1.83957915751973,0.0658300466546014,0.137446728224512
"LAMB1|3912",15942.3804040778,1.92212117845593,0.339103586635197,5.66824195971633,1.44270137452658e-08,4.28040190071234e-07
"LAMB2|3913",20275.4175698642,0.865743402015915,0.27367966120902,3.16334578240622,0.00155966961001433,0.00695686771974141
"LAMB3|3914",2223.81361250592,1.3441404404281,0.542839334857887,2.47612940720294,0.0132815428762226,0.0387615391413795
"LAMC1|3915",23263.5731389114,0.587372035144998,0.298248122295347,1.96940731973273,0.0489063358760862,0.108887926463399
"LAMP1|3916",18378.6373755961,0.41022323900179,0.217993949371796,1.88181020704451,0.0598617894510748,0.127584253579191
"LAMC2|3918",389.929567155911,-0.485684998751596,0.763269344819497,-0.636321898747884,0.524566634487691,0.651194711931508
"LAMP2|3920",18443.3796709823,0.538398365689293,0.214444563704971,2.51066455771764,0.0120504143111898,0.0359397230985233
"RPSA|3921",18930.8242570725,-0.554308863729683,0.220539669411759,-2.51342021690782,0.0119566819206293,0.0357294822020002
"STMN1|3925",16453.4927302567,-0.277093001277869,0.229816419289659,-1.20571455309563,0.227927571688061,0.354594695636154
"LASP1|3927",16566.646263557,-0.111092266177456,0.184895148649426,-0.600839270196833,0.547947045414973,0.67089229901547
"LBP|3929",37.5248023039639,-0.402662930571247,0.924006006144403,-0.435779559757882,0.662996675424259,0.764245133752929
"LBR|3930",2200.32806332266,-0.994639826312546,0.286365983805736,-3.47331695299147,0.000514067885434977,0.00282024418508095
"LCAT|3931",216.473460144548,1.08739971524076,0.323690924823872,3.35937658997526,0.000781185335520145,0.00396739487766236
"LCK|3932",987.367020271442,-2.50436697942326,0.615000853129996,-4.07213578107655,4.65840086808933e-05,0.000395437397178141
"LCN1|3933",1.9566006252518,2.54535931811354,1.74643133378041,1.45746315293355,0.144988575427654,0.252742344712056
"LCN2|3934",206.435892382875,1.76350351764617,1.1252986290975,1.56714268732426,0.117081343273154,0.214235681837229
"LCP1|3936",9004.59017245643,-2.00918213014628,0.485912077898538,-4.13486764691165,3.55159261326365e-05,0.000315611333917801
"LCP2|3937",1928.0346568521,-1.16040680437032,0.431751744738764,-2.68767137252089,0.00719521704128331,0.0238479310764696
"LCT|3938",1.70051052271164,2.62170679960447,0.868455520891921,3.01881528361052,0.00253765202253588,0.0102796980741131
"LDHA|3939",50675.3824682551,-0.565359562572006,0.232649550050786,-2.43009093483564,0.015095035010101,0.0429202495130085
"LDHB|3945",33548.9863676511,-0.0512106672825278,0.233597501649287,-0.219226091550471,0.826473931674787,0.887402986992629
"LDHC|3948",71.7174738258529,-2.00523047914752,0.893904394351239,-2.2432270070703,0.0248821795802989,0.0643933164574561
"LDLR|3949",2744.09045051395,-0.134898104090754,0.485923697401089,-0.277611700792207,0.781310449151895,0.854826962002564
"LECT2|3950",0.93177226610933,2.06079855041495,2.36850171101179,0.870085312091501,0.384253783829811,0.52065029121607
"LEP|3952",16.031137380437,3.595702111215,0.898597084621579,4.00146202647568,6.29522991709809e-05,0.00050590106738759
"LEPR|3953",312.404177605356,0.0692319812197305,0.394069398173397,0.175684743704121,0.860541621636479,0.910123583997534
"LETM1|3954",4006.82208996196,0.898366482195419,0.209995784619854,4.27802150324919,1.88561809494202e-05,0.000187491593818695
"LFNG|3955",651.699421936792,-0.337338482937617,0.431416343082265,-0.781932553893286,0.434254212130637,0.569347485115554
"LGALS1|3956",45346.7089126855,0.817417023352516,0.40786386546502,2.00414180457136,0.0450548723800198,0.102050124658511
"LGALS2|3957",94.0301939407811,-2.08020775897159,0.676513969114238,-3.07489254315799,0.00210578408464709,0.00886202201717758
"LGALS3|3958",27942.6709802548,-0.250018529029206,0.402157051437621,-0.621693759031319,0.534143256161821,0.659080037368976
"LGALS3BP|3959",83953.0233596184,0.528279485999105,0.325879930401033,1.62108628582618,0.104999134760259,0.197672611187694
"LGALS4|3960",4.89206385788157,-0.93135243643518,0.627575267172777,-1.48404898209408,0.137795926442978,0.243002211381324
"LGALS7|3963",597.29891906278,6.66450861337537,1.65961646407311,4.01569203345876,5.92716134952444e-05,0.000483289596739814
"LGALS8|3964",1890.82881214263,-0.00353277297833638,0.207330799773215,-0.0170393061822008,0.986405258518519,0.99195958508901
"LGALS9|3965",3353.26248446866,-1.54217188297885,0.421841183979014,-3.65581157447056,0.000256369617047316,0.00159462208198861
"LHB|3972",36.1550389420125,3.25631588996266,0.663611355725671,4.90696227824766,9.24978142243583e-07,1.50441847272951e-05
"LHCGR|3973",0.272636117755749,0.741691856468314,1.64875911952227,0.449848524072588,0.652819666610022,NA
"LHX1|3975",19.3179601426109,2.52286913208485,0.891111925691887,2.83114731084539,0.00463813540015554,0.0167422489571941
"LIF|3976",2209.08830616171,1.5967793882762,0.699200729277873,2.28372099944081,0.0223879331050851,0.0590939918880815
"LIFR|3977",1002.8986356726,-0.268752298262702,0.673814150845223,-0.398852262045228,0.690002065907917,0.786113464782369
"LIG1|3978",3549.91453341691,0.376811851896956,0.226754113320049,1.66176413022819,0.0965600769511548,0.185061743646228
"LIG3|3980",1910.31666140205,0.720331786073976,0.190271642501138,3.7858073678513,0.000153210327894571,0.00104896751969228
"LIG4|3981",691.995389730756,0.131290330028141,0.296923407747614,0.442169012622064,0.658366907682395,0.760551757064616
"LIM2|3982",0.262270375667633,-1.1160526198121,1.18954540755804,-0.938217753371171,0.348132516597077,NA
"ABLIM1|3983",2463.20651389477,-0.261841939066319,0.466458216735166,-0.561340608166371,0.574565363592408,0.694259008096434
"LIMK1|3984",5472.66615786887,0.414449188848023,0.299052260138769,1.38587546088335,0.165784935067855,0.279499026722865
"LIMK2|3985",2683.46563978164,-0.279313347624339,0.306967324514253,-0.909912310915586,0.362868756754665,0.499698366559519
"LIMS1|3987",827.641204885746,0.698292592079418,0.35870029900764,1.94672988567691,0.0515671267000951,0.113518150561081
"LIPA|3988",6520.79283973195,-1.05101165187468,0.287383004202423,-3.65718096235914,0.000255004355178219,0.00158827430678516
"LIPC|3990",18.7768785552098,-0.0792495937465968,0.636859410991664,-0.124438129324643,0.900968385114403,0.937097903925456
"LIPE|3991",500.692196286187,-0.201791364405597,0.384372374657686,-0.524989249254212,0.599590664517112,0.714343929649759
"FADS1|3992",3757.26889005288,-0.0768471203295727,0.277804063477681,-0.276623456718252,0.782069251429174,0.855281841999691
"LLGL2|3993",471.594609101938,0.35119856820506,0.419395319351194,0.837392674644928,0.4023718819706,0.538300419552668
"FADS3|3995",2444.92784232623,-0.0437210245641963,0.316505880404453,-0.138136531644614,0.890132514443373,0.929284199953794
"LLGL1|3996",2901.55505742371,0.650771241723893,0.207223177753911,3.14043655143983,0.00168696244960886,0.00739730018130037
"LMAN1|3998",7381.18693811491,0.43303685897831,0.216935197964407,1.99615766847277,0.0459167635391799,0.103556971104759
"LMNA|4000",55876.9121494706,-0.559591174446396,0.268179682108665,-2.0866277789816,0.0369217942162155,0.0871968679685819
"LMNB1|4001",2551.67053110831,-0.640503688880732,0.256580430986948,-2.49630763506401,0.0125493713949666,0.0371013521895001
"LMO1|4004",14.5261081327011,5.15120976392063,1.09993961253076,4.68317506273698,2.8246507258125e-06,3.87757090308365e-05
"LMO2|4005",488.725556425949,-1.1200225626469,0.38712195032303,-2.89320345103734,0.0038133419902752,0.0143126761703963
"PRICKLE3|4007",651.478372105962,0.941928259130464,0.259713743931236,3.62679404205831,0.000286962001729879,0.00174270915213639
"LMO7|4008",1032.53975385371,1.06921351965173,0.380785499058328,2.80791553852724,0.00498633027730972,0.0177557398193585
"LMX1A|4009",1.76508945857101,2.32818187388576,1.18686168686726,1.96162863764776,0.0498057356372549,0.110382711692446
"LMX1B|4010",236.811245666348,2.33363301804361,0.747167124076302,3.1233079492471,0.00178830530911017,0.00776945587177176
"LNPEP|4012",490.114441521908,0.386215885487804,0.312663898512606,1.23524297920258,0.216740088075204,0.341639581846048
"VWA5A|4013",628.406147827583,-0.0796149277137558,0.415176837982051,-0.191761486745553,0.847929040152954,0.901905646875297
"LOR|4014",181.163974122095,6.72065732518386,2.05234790335487,3.27461894457461,0.0010580458669902,0.00507371056394285
"LOX|4015",1014.93240453027,2.94020295105077,0.474424471562861,6.19740997205536,5.73998504218698e-10,2.72131507348014e-08
"LOXL1|4016",915.603767012613,0.541040306848173,0.446402646120853,1.21200067147832,0.225512123597861,0.351878489573555
"LOXL2|4017",2904.63219050708,1.021358777997,0.419281706090944,2.43597267221447,0.0148518065102491,0.0423564311249662
"LPA|4018",0.183213807909483,-0.984520237694064,2.15399284498753,-0.457067552468941,0.647622491661155,NA
"LPL|4023",2925.85689651588,3.83672419581783,0.667360066331639,5.74910665078843,8.97162153857412e-09,2.87013875134036e-07
"LPO|4025",4.52073214057247,3.43967499504832,0.912970778549878,3.76756307634703,0.000164848896564055,0.00111813991603827
"LPP|4026",492.056046070244,0.402025060161875,0.284057396366425,1.4152951667672,0.156981971516105,0.26834712071729
"LRMP|4033",366.839037150395,-3.44737692854584,0.614777041464915,-5.60752385992049,2.05241725866321e-08,5.84430580079097e-07
"LRCH4|4034",4472.90159319095,0.459289012588426,0.221614138755191,2.0724716174169,0.0382214804909179,0.0896105191983731
"LRP1|4035",17730.4828805204,1.70623700944701,0.291887947064439,5.84552060681809,5.04986415594194e-09,1.77450069912571e-07
"LRP2|4036",1875.23397861612,-1.9235788181193,0.879626419462611,-2.18681337390306,0.0287561507540218,0.0716760695284867
"LRP3|4037",1662.04491938332,2.8759053307572,0.485462690113727,5.92405016765238,3.14107562501058e-09,1.18879309442853e-07
"LRP4|4038",1053.23040744837,1.65010756160478,0.539091557252361,3.06090410692951,0.00220669755772535,0.00919415664198366
"LRP6|4040",2633.08255473099,0.782172864805671,0.253282845844042,3.08813991014334,0.00201413621454197,0.00854081043487773
"LRP5|4041",2581.93765007495,1.70700391908963,0.426607923731455,4.00134133505726,6.29844228446929e-05,0.000505938191365994
"LRPAP1|4043",18256.2667772242,1.20008395444832,0.300447947857076,3.99431569763694,6.48813670228159e-05,0.000518233932429309
"LSAMP|4045",1358.70753051295,1.10515808832306,0.457456591486723,2.41587531776802,0.0156974354925977,0.0443078603477574
"LSP1|4046",4395.80645146866,-1.68876475395293,0.467723699504761,-3.61060334496851,0.000305485548740922,0.00183400387392737
"LSS|4047",3970.03189092098,0.830648896043952,0.27688258567055,3.00000411377371,0.00269975960024225,0.0108172680998598
"LTA4H|4048",3722.4289484433,-0.687159577395447,0.18503554272632,-3.71366261460266,0.000204281096741217,0.00133111965092266
"LTA|4049",80.8606374620928,-3.13548289822638,0.609081305910412,-5.14788890711345,2.63434424411704e-07,5.22748245636817e-06
"LTB|4050",1000.45247436376,-2.99748832766192,0.664860391744282,-4.50844773561848,6.53036510691434e-06,7.79027666288517e-05
"CYP4F3|4051",4.17694217335809,3.33853299644098,1.20722529081561,2.76545978769665,0.00568426128886472,0.0197100822636506
"LTBP1|4052",1814.13099224432,0.382513545479271,0.472389959619506,0.809741057552055,0.418089015361359,0.554008603772669
"LTBP2|4053",3048.82090545332,0.829963699916322,0.431860383913706,1.92183337678448,0.0546267271018522,0.118716581795895
"LTBP3|4054",8548.97921744402,1.09832558325514,0.3320748967001,3.30746344926833,0.000941449966566967,0.00459240841553947
"LTBR|4055",7605.35649569326,0.569003284188539,0.238374806971374,2.38701099087569,0.0169859834544835,0.0472346433326113
"LTC4S|4056",20.6449556741177,1.18888842302454,0.528469602477065,2.24968175549158,0.0244691544840677,0.063560614604314
"LTF|4057",288.663273425603,-1.64060609929899,0.78245755932173,-2.09673493437924,0.0360170461984347,0.0854771725996913
"LTK|4058",276.331074427043,0.623580984095929,0.675844577223147,0.922669212880343,0.356179614618425,0.49258882872761
"BCAM|4059",2122.20231838258,1.09155628185319,0.413768436047519,2.63808494500008,0.0083375694105556,0.0267707434643341
"LUM|4060",6310.31136214266,0.0941252230356324,0.488647538821883,0.192623958083501,0.847253480465961,0.901401259292733
"LY6E|4061",33295.8007801197,-0.790492641040694,0.401294890125042,-1.96985473897856,0.0488550209564685,0.108839543477563
"LY6H|4062",19.5716934592929,2.71322482907039,0.640335342640301,4.23719362089702,2.26330949434952e-05,0.000218319759562451
"LY9|4063",243.442893559713,-2.45028148654465,0.637225127224319,-3.84523676462321,0.000120436093188658,0.000861361560733037
"CD180|4064",406.688212258677,-2.36359260093957,0.508248452545986,-4.65046689094585,3.31184412680677e-06,4.43386992085957e-05
"LY75|4065",543.080888955937,-1.87645722018045,0.560286849184784,-3.34910095232592,0.000810742494310087,0.00408928110305294
"LYL1|4066",373.923665890239,-1.65084134624762,0.375421368730378,-4.39730256120086,1.09604509365564e-05,0.000118878239963417
"LYN|4067",1560.80865502851,-1.70861089857364,0.366468044120464,-4.66237350291856,3.12583221389843e-06,4.23414459312678e-05
"SH2D1A|4068",287.122170214817,-2.92047162944371,0.654974010794111,-4.45891223363632,8.23766408252479e-06,9.38926369118069e-05
"LYZ|4069",11892.4980743505,-2.3338639546519,0.57288500398959,-4.0738785941311,4.62365909438867e-05,0.000392669478491596
"TACSTD2|4070",369.799735879147,3.25719058560134,0.784962935479834,4.14948329198535,3.33226607833213e-05,0.000299741000053396
"TM4SF1|4071",3392.67327679973,2.39051626786117,0.518305165550633,4.61217913065086,3.98469365241013e-06,5.14736234101716e-05
"EPCAM|4072",31.8426955529473,3.43243430624247,0.843707883175372,4.06827336177563,4.73627975677356e-05,0.000401492470626035
"M6PR|4074",9885.32599980022,-0.00826291076003519,0.185826077213935,-0.0444658300057768,0.964533088728884,0.979156435886189
"CAPRIN1|4076",14859.8838543478,-0.196426187177471,0.153524050645738,-1.27944896158799,0.200739001638111,0.322927602713295
"NBR1|4077",8809.47494888285,0.0535167351084946,0.171478086827967,0.31209081054295,0.754971510128185,0.835457211530412
"MAB21L1|4081",30.001349019403,6.19836347068702,0.9967411675764,6.21862894030804,5.01517729978563e-10,2.41503105836536e-08
"MARCKS|4082",10204.5433480707,-0.0977166962998717,0.246955891069878,-0.395684815926185,0.692337558366161,0.787832132319703
"MXD1|4084",644.066132479905,0.326754825119908,0.241914911953212,1.35070146144238,0.176791083956393,0.293370618460471
"MAD2L1|4085",1035.70147157006,-0.279524932930493,0.283596672288668,-0.985642499521186,0.324308575048301,0.461035489637077
"SMAD1|4086",612.347040394438,0.20384558121148,0.328585873817546,0.620372321071446,0.535012690983624,0.659716629057694
"SMAD2|4087",4487.01448095019,0.192422806157838,0.134360792241328,1.43213509646641,0.152105161953861,0.261835528180916
"SMAD3|4088",2484.17488317047,-0.0880071320608271,0.246301062430942,-0.357315275834438,0.720855795357777,0.810325208499154
"SMAD4|4089",3191.10306039839,-0.0746627626157,0.186164912525124,-0.401057114377683,0.688378074196147,0.784927530440588
"SMAD5|4090",2970.55215580451,0.289431182975357,0.247104142786537,1.17129231307702,0.241481300171793,0.370603079981657
"SMAD6|4091",155.538875877072,1.11018968345017,0.367036973050475,3.024735285449,0.00248850827511588,0.0101162673416037
"SMAD7|4092",794.435064669735,-0.166773290224521,0.27175694537948,-0.613685475422311,0.539423188168933,0.663281386789273
"SMAD9|4093",49.3037111830825,0.573621029744479,0.583954769839139,0.98230386901796,0.325950169034872,0.462571621616762
"MAF|4094",2652.6543990781,0.26769067750377,0.272627010384647,0.98189345628699,0.326152339872291,0.462751430154323
"MAFG|4097",3352.90206589339,1.06540833424267,0.197130159594412,5.40459327195144,6.49556162932617e-08,1.60589398855078e-06
"MAG|4099",271.260819380541,5.40982815069438,1.11761810495679,4.84049795426636,1.29514189562679e-06,1.99699372758214e-05
"MAGEA1|4100",545.170322814825,-1.6264926057396,1.18169506527153,-1.37640636196265,0.168695859430304,0.283290152841012
"MAGEA2|4101",1281.25161080887,-0.185723317430689,0.900554788805797,-0.206232113514129,0.836609604025862,0.894994688342875
"MAGEA3|4102",1782.60203305029,-0.397009009708654,0.843363091171832,-0.470745060893072,0.637822801565445,0.745125773834394
"MAGEA4|4103",1924.01397915796,1.15762416060447,1.67156756208056,0.692538062394321,0.488599491506426,0.618737962705542
"MAGEA6|4105",2547.16283030819,-0.487590249990398,0.837948792120319,-0.581885497748156,0.560643809498154,0.682214915374647
"MAGEA8|4107",8.68844445450096,4.4100488326483,1.54293597941984,2.85821893550407,0.00426026338187704,0.0156351280641265
"MAGEA10|4109",329.287784330178,1.20009890527718,1.40991171140139,0.851187273339502,0.394665331274775,0.530960078290237
"MAGEA11|4110",257.678744198361,0.556936521486215,1.43561479242672,0.387942869092889,0.698058312707655,0.792032774795061
"MAGEA12|4111",1304.45749552945,-0.338723915280387,0.853590587801151,-0.396822458121217,0.691498388390504,0.787157104636036
"MAGEB1|4112",66.7001019956685,0.173840386261666,1.81557287201044,0.0957496055055981,0.9237194423574,0.953267563493952
"MAGEB2|4113",448.644376795856,1.23034145651659,1.66529135377922,0.738814534600475,0.460019624757755,0.593578913960361
"MAGEB3|4114",0.632796279479576,-0.723956266854017,1.70222451659796,-0.425300105711616,0.670617916510818,0.770856500294725
"MAGEB4|4115",0.0599904761353174,-0.739480143370973,3.81458869896075,-0.193855799859219,0.846288793686171,NA
"MAGOH|4116",1235.66485616822,-0.156684097299255,0.169661063536577,-0.92351240781581,0.355740237320585,0.49224023360254
"MAK|4117",12.6938343547184,1.29534800573237,0.39233478881153,3.30163942294353,0.000961215499904691,0.0046714819341471
"MAL|4118",1961.57869788637,-0.728696454461999,0.736553548707256,-0.989332623189383,0.322500427688005,0.458961926454795
"MAN1A1|4121",778.445926235649,-0.684625174139306,0.471510389910875,-1.45198321985803,0.146506271067145,0.254631902713162
"MAN2A2|4122",6447.81540142875,0.125516483715594,0.22444181532036,0.559238409012314,0.575999023237239,0.695425441877725
"MAN2C1|4123",3484.65419981142,0.38036045376717,0.194793657730186,1.95263263804008,0.0508631408715475,0.112320225249954
"MAN2A1|4124",839.185336826822,0.263804862069011,0.324885265461731,0.811993925591202,0.416795117036047,0.552944176541298
"MAN2B1|4125",13803.0759153206,0.168974686197204,0.243546434661823,0.693808909302385,0.487802054625303,0.618026134548004
"MANBA|4126",1769.43142103562,-0.0800832423578922,0.284055505780811,-0.281928146887207,0.777998606499221,0.852623435600428
"MAOA|4128",354.179864685802,2.71218967677763,0.537442038687066,5.04647846938681,4.50027579933793e-07,8.18009617873728e-06
"MAOB|4129",1171.72646201254,1.07174940626822,0.717704477780283,1.49330182470497,0.135358198167547,0.239599120024251
"MAP1A|4130",1178.97697328634,2.54551723287065,0.401439308957228,6.3409765214145,2.28313336782075e-10,1.23660544048139e-08
"MAP1B|4131",3961.9751984862,1.46719430753826,0.461694323408693,3.17784783816693,0.0014837259612795,0.00669113485112441
"MAP2|4133",1806.71972640858,2.47929732532792,0.544875584100427,4.55020815333681,5.35928727201027e-06,6.60308703071862e-05
"MAP4|4134",24032.2216790274,0.816868468902488,0.199283350670959,4.09903018065586,4.14884938337471e-05,0.000358806226643996
"MAP6|4135",115.078497533441,2.15993835290565,0.599537895179275,3.60267194162895,0.000314962928117769,0.00188198136170103
"MAPT|4137",434.722862614187,4.46815908203238,0.551593912918596,8.10045030843512,5.47561262279094e-16,1.62457893864902e-13
"MARK1|4139",380.543003580169,2.73506594617811,0.488635882994336,5.59734976772022,2.17653316159049e-08,6.15012711328065e-07
"MARK3|4140",3034.31666465654,-0.0398396920937737,0.151829678440588,-0.262397263189642,0.793015182442301,0.863421975793201
"MARS|4141",6373.66611124211,0.230869712789703,0.166451029550538,1.38701282541245,0.165437852026191,0.278965009443742
"MAS1|4142",0.915195943445329,0.694180803389707,1.6769275264576,0.41395993114629,0.678903451718199,0.777417143572975
"MAT1A|4143",654.087682009493,0.196681176628621,0.818898868792581,0.240177614262205,0.8101925670616,0.87585168494935
"MAT2A|4144",9333.87350388277,0.269906847049146,0.151618902414931,1.78016621113969,0.0750487633447923,0.151596128297231
"MATK|4145",268.960513853354,-0.718819766403598,0.586959866816878,-1.22464891901691,0.220707527917146,0.346409127648115
"MATN1|4146",17.7469256537133,1.27686218568372,0.395294588994995,3.23015346334498,0.00123723788477388,0.00577053521562262
"MATN2|4147",3518.49999823221,-1.95419322769789,0.540254352496051,-3.61717257560118,0.00029783873360071,0.00179572058491808
"MATN3|4148",104.657505063765,0.289464836032318,0.541031155633288,0.535024338281394,0.592633027670002,0.709078482643708
"MAX|4149",4150.17308917075,-0.355267783179118,0.168450950491967,-2.10902807102926,0.03494215870521,0.0834754557639399
"MAZ|4150",14495.8296257618,0.507969727138183,0.200359447439628,2.53529211439478,0.0112353592468967,0.0340485063174077
"MB|4151",14.8842471697691,2.04052143428801,0.835898256564434,2.4411122026676,0.0146421047179858,0.0418752357411924
"MBD1|4152",2942.32833062837,0.44477395267193,0.122334543917365,3.63571840323668,0.000277207018680282,0.00170095084347158
"MBL2|4153",12.4269375706182,2.48962229770401,1.00605558861659,2.47463691457393,0.0133371688993282,0.0388745399941596
"MBNL1|4154",5856.50418608171,-0.744825974567449,0.245308723190528,-3.0362800184197,0.00239516812272752,0.00981928184033267
"MBP|4155",18838.9589395452,-0.148396606406389,0.43640811012842,-0.340040899704457,0.733825727624834,0.81983664310145
"MC1R|4157",3848.69853980615,2.34565218952503,0.497230968676225,4.71742980082243,2.38842771642411e-06,3.36925827021637e-05
